"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","","Update proxy routing to support dual-deployment during drain","","","skipped","","","e45 - Deploy — Zero-Downtime Drain","e45s02 - Proxy integration — smooth traffic migration",""
"","","Configure branch protection: PR required, status checks, strict mode, admin exempt","","","passed","","","e55 - DX — Automated PR Code Review via PR-Agent + DeepSeek","e55s04 - Enforce PR-only merges via GitHub branch protection on main",""
"","","Add build/ check in resumeCandidates for SvelteKit static resume","","","passed","","","e37 - SvelteKit Deployment — static (adapter-static) & SSR (adapter-node)","e37s01 - SvelteKit static and SSR deployment from git repos",""
"","","Add build_log TEXT column to deployments table; on deploy finish (success or fail), write the full log lines as newline-joined string; serve from DB when in-memory log is evicted","","","passed","","","e26 - Site Build Logs UI","e26s03 - Persist build logs to SQLite on completion",""
"","","POST /api/functions creates JS function","","","passed","","","e10 - Functions — Serverless JS Runtime","e10s01 - JavaScript function CRUD and execution via goja",""
"","","Admin overview widget — total users, active this week, pending invites, deployments total","","","skipped","","","e52 - Multi-User Platform — Admin panel, role switching, friend invites","e52s01 - Admin User Management Dashboard",""
"","","POST /api/deploy creates deployment from repo","","","passed","","","e13 - Deploy — Build & Run Web Apps","e13s01 - Web app build and deployment from git repos",""
"","","Create contract test for /api/auth/register and /api/auth/login response shapes","","","passed","","","e21 - Testing and Quality Hardening","e21s02 - API contract tests",""
"","","Add ?filter=field=value query param to GET /api/collections/:name — use json_extract under the hood","","","passed","","","e30 - Backend for Bots & Integrations","e30s03 - Collections API — filter and sort",""
"","","Install @playwright/test and configure playwright.config.ts with chromium only","","","passed","","","e21 - Testing and Quality Hardening","e21s01 - Playwright E2E suite",""
"","","Inline YAML editor with validation and save","","","passed","","","e40 - Deploy — App Manifest (bigbase.yaml)","e40s03 - Admin UI — view and edit bigbase.yaml from site settings",""
"","","GitHub App OAuth flow for repo access","","","passed","","","e15 - Sites — Deploy from GitHub Journey","e15s01 - GitHub App auth, repo listing, one-click deploy",""
"","","Supervisor.supervise: Spawn → register host → Wait → backoff → re-Spawn, driven by FakeRunner + FakeClock","","","passed","","","e53 - Deploy — Process Supervisor (Runner/Instance seam)","e53s03 - Supervisor restart loop — crash → respawn; crash-loop → failed + de-register + event",""
"","","Integrate ACME client for automatic certificate provisioning","","","skipped","","","e46 - Infra — Custom Domains & Auto SSL","e46s02 - Auto SSL via Let's Encrypt (ACME)",""
"","","GitHub Actions matrix for SQLite and PostgreSQL","","","passed","","","e18 - Multi-DB Support (PostgreSQL)","e18s04 - Dual-driver CI matrix",""
"","","Register deploy_site tool — trigger a deployment from a repo+branch","","","passed","","","e38 - MCP Server — Agent-Native Platform Education","e38s03 - Deploy Workflow Tools — repo listing, deploy trigger, status, logs",""
"","","Regression: valid non-admin token to GET /api/auth/users returns 403 and no user list; admin token still returns the list.
","","","passed","","","e29 - Security Vulnerability Fixes (2026-06 audit)","e29s04 - Gate GET /api/auth/users on admin role",""
"","","GET /api/cici/runs lists pipeline history","","","passed","","","e09 - CI/CD — Pipelines & Workflows","e09s01 - Pipeline/workflow engine with git push triggers",""
"","","GET /api/monitoring/processes for BigBase and child processes","","","passed","","","e25 - Hardware Monitoring","e25s04 - Process-level monitoring",""
"","","Register get_deploy_logs tool — stream or fetch build logs","","","passed","","","e38 - MCP Server — Agent-Native Platform Education","e38s03 - Deploy Workflow Tools — repo listing, deploy trigger, status, logs",""
"","","Regression guard — existing dist/ detection still works","","","passed","","","e37 - SvelteKit Deployment — static (adapter-static) & SSR (adapter-node)","e37s01 - SvelteKit static and SSR deployment from git repos",""
"","","Register deploy_guide tool — step-by-step deployment workflow for agents","","","passed","","","e38 - MCP Server — Agent-Native Platform Education","e38s03 - Deploy Workflow Tools — repo listing, deploy trigger, status, logs",""
"","","Create benchmark for storage.sanitizeFilename, storage.detectMIME in tests/bench/bench_storage_test.go","","","passed","","","e21 - Testing and Quality Hardening","e21s03 - Performance benchmarks",""
"","","Register get_service_docs tool — detailed documentation for a specific service","","","passed","","","e38 - MCP Server — Agent-Native Platform Education","e38s02 - Platform Knowledge Tools — service catalog, docs, code examples",""
"","","Write E2E smoke test — server health check returns 200","","","passed","","","e21 - Testing and Quality Hardening","e21s01 - Playwright E2E suite",""
"","","POST /api/auth/refresh with rotation and replay prevention","","","passed","","","e19 - Security Hardening","e19s04 - Refresh token rotation",""
"","","In handleUsers (~523): read role via UserRoleFromContext; if != admin return 403 {\""error\"":\""forbidden\""} before querying. When org isolation is live, scope the SELECT to the caller's org.
","","","passed","","","e29 - Security Vulnerability Fixes (2026-06 audit)","e29s04 - Gate GET /api/auth/users on admin role",""
"","","Confirm go test -race passes for entire project","","","passed","","","e21 - Testing and Quality Hardening","e21s05 - Race detection and fuzz targets",""
"","","GET /api/monitoring/events SSE and","","","passed","","","e22 - Developer Experience","e22s03 - Event Bus visualizer",""
"","","Create site_request_logs table in SQLite; write one row per proxied HTTP request with site_id, method, path, status, duration_ms, timestamp; auto-prune rows older than 7 days","","","passed","","","e27 - Site Request Logs","e27s01 - Request log schema and storage",""
"","","React 19 + Vite SPA served at /admin/","","","passed","","","e05 - Admin UI — Dashboard","e05s01 - SPA admin dashboard with collection browser",""
"","","Invite by email with roles and accept-invite flow","","","passed","","","e23 - Multi-Tenancy and Organizations","e23s02 - Team membership and invitations",""
"","","Apply segments in ExecContext, QueryContext, QueryRowContext","","","passed","","","e54 - New Relic Integration — Application and Server Monitoring","e54s03 - Instrument Database Segment Tracing",""
"","","Pending invites list — resend, revoke from admin panel","","","skipped","","","e52 - Multi-User Platform — Admin panel, role switching, friend invites","e52s02 - Friend Invitation Flow — email invite, accept, onboard",""
"","","POST /api/sites creates site from GitHub repo","","","passed","","","e15 - Sites — Deploy from GitHub Journey","e15s01 - GitHub App auth, repo listing, one-click deploy",""
"","","Integration: callback with valid code but no/wrong state cookie returns 400 and sets NO token cookie (use existing googleVerifier stub pattern).
","","","passed","","","e29 - Security Vulnerability Fixes (2026-06 audit)","e29s01 - Fix OAuth state CSRF — validate state in Google callback",""
"","","Create contract test for /api/monitoring/health response shape","","","passed","","","e21 - Testing and Quality Hardening","e21s02 - API contract tests",""
"","","POST /api/git/repos creates bare repo","","","passed","","","e07 - Git + Commercial Landing Page","e07s01 - Bare git repo management with SSH",""
"","","Define bigbase.yaml schema with fields for build_command, start_command, port, env, framework, publish_dir","","","passed","","","e40 - Deploy — App Manifest (bigbase.yaml)","e40s01 - Manifest parsing — detect bigbase.yaml in repo root, extract config",""
"","","components/webhooks with retry and exponential backoff","","","passed","","","e20 - Platform Operations","e20s05 - Outbound webhook system",""
"","","Add build/ check after dist/ in runDeployment post-build block (AppNode → AppStatic switch)","","","passed","","","e37 - SvelteKit Deployment — static (adapter-static) & SSR (adapter-node)","e37s01 - SvelteKit static and SSR deployment from git repos",""
"","","Add ?sort=field query param to GET /api/collections/:name — ASC/DESC via prefix","","","passed","","","e30 - Backend for Bots & Integrations","e30s03 - Collections API — filter and sort",""
"","","Crash-loop trip: status→failed, UnregisterDeploymentHost(host), emit deploy.crash_looped with remediation hint","","","passed","","","e53 - Deploy — Process Supervisor (Runner/Instance seam)","e53s03 - Supervisor restart loop — crash → respawn; crash-loop → failed + de-register + event",""
"","","Configure PR-Agent with BigBase-specific reviewer instructions, DeepSeek V4 Pro model","","","passed","","","e55 - DX — Automated PR Code Review via PR-Agent + DeepSeek","e55s02 - Add .pr_agent.toml config tuned for BigBase conventions",""
"","","Register list_frameworks tool — frameworks BigBase supports with maturity level","","","passed","","","e38 - MCP Server — Agent-Native Platform Education","e38s02 - Platform Knowledge Tools — service catalog, docs, code examples",""
"","","Add concurrent eventbus emit+subscribe race test in kernel/eventbus_test.go","","","passed","","","e21 - Testing and Quality Hardening","e21s05 - Race detection and fuzz targets",""
"","","Admin UI page — list all users with org, role, last login, deployment count","","","skipped","","","e52 - Multi-User Platform — Admin panel, role switching, friend invites","e52s01 - Admin User Management Dashboard",""
"","","Defense-in-depth in handleSQL (~455): if role from context != admin, return 403 before parsing the query. (api reads role via the bridge-injected value or an exported accessor; do NOT trust client.)
","","","passed","","","e29 - Security Vulnerability Fixes (2026-06 audit)","e29s03 - Restrict /api/sql to admin and scope to caller's org",""
"","","Provider interface supports pluggable backends","","","passed","","","e12 - Messaging — Email, SMS, Push","e12s01 - Email/SMS/Push endpoints with provider interface",""
"","","Write tests for github.handleConnect (0%), github.mirrorRepository (0%)","","","passed","","","e21 - Testing and Quality Hardening","e21s04 - Coverage gates",""
"","","Add rollback table migration + API endpoint POST /api/sites/:id/rollback","","","passed","","","e44 - Deploy — One-Click Rollback","e44s01 - Backend — rollback to previous successful deployment",""
"","","User workspace — scoped repos and deployments per user/org","","","skipped","","","e52 - Multi-User Platform — Admin panel, role switching, friend invites","e52s03 - Role Switching — enter as admin or user, per-user workspaces",""
"","","Write tests for deploy.buildApp (44%), deploy.cloneAndCheckout (54%), deploy.appendDeployLogBlock (0%), deploy.deleteDeployLogs (0%)","","","passed","","","e21 - Testing and Quality Hardening","e21s04 - Coverage gates",""
"","","Integrate manifest into deploy flow — check bigbase.yaml before falling back to auto-detection","","","passed","","","e40 - Deploy — App Manifest (bigbase.yaml)","e40s01 - Manifest parsing — detect bigbase.yaml in repo root, extract config",""
"","","Proxy routing for custom domains — map domain to site deployment","","","skipped","","","e46 - Infra — Custom Domains & Auto SSL","e46s01 - Custom domain mapping and verification",""
"","","Add ?filter= operator support: eq (default), gt, gte, lt, lte, ne, like","","","passed","","","e30 - Backend for Bots & Integrations","e30s03 - Collections API — filter and sort",""
"","","Explicit Stop(grace) is distinguished from a crash — Supervisor does not respawn after an intentional stop","","","passed","","","e53 - Deploy — Process Supervisor (Runner/Instance seam)","e53s03 - Supervisor restart loop — crash → respawn; crash-loop → failed + de-register + event",""
"","","Add CLI flags: --newrelic-license-key, --newrelic-app-name, --newrelic-enabled","","","passed","","","e54 - New Relic Integration — Application and Server Monitoring","e54s01 - New Relic Go Agent Initialization",""
"","","Set user role — promote/demote between admin and user from admin panel","","","skipped","","","e52 - Multi-User Platform — Admin panel, role switching, friend invites","e52s01 - Admin User Management Dashboard",""
"","","Pin to pragent/pr-agent:0.36.0-github_action for stability","","","passed","","","e55 - DX — Automated PR Code Review via PR-Agent + DeepSeek","e55s01 - Add PR-Agent GitHub Action workflow with DeepSeek",""
"","","Add --db-driver and --db-dsn flags; db.New selects driver","","","passed","","","e18 - Multi-DB Support (PostgreSQL)","e18s03 - Config-based driver selection",""
"","","Admin UI — show drain status on deployment detail","","","skipped","","","e45 - Deploy — Zero-Downtime Drain","e45s02 - Proxy integration — smooth traffic migration",""
"","","Scope results to the caller's org: reject queries whose target tables carry an org_id column unless an org filter is enforced; simplest concrete form — wrap the user query as SELECT * FROM (<q>) WHERE org_id = ? when the result set exposes org_id, else allow only sqlite_master/PRAGMA introspection.
","","","passed","","","e29 - Security Vulnerability Fixes (2026-06 audit)","e29s03 - Restrict /api/sql to admin and scope to caller's org",""
"","","Backend: cache management methods + HTTP endpoints in deploy component","","","passed","","","e42 - Deploy — Build Cache","e42s02 - Admin UI — cache management",""
"","","CSP, HSTS, X-Frame-Options, X-Content-Type-Options, Referrer-Policy","","","passed","","","e19 - Security Hardening","e19s05 - Security headers middleware",""
"","","Field editor with drag-and-drop reordering","","","skipped","","","e50 - Admin — Collection Schema Designer","e50s02 - Visual schema editor in admin UI",""
"","","Implement stdio transport — local agent use via pipe","","","passed","","","e38 - MCP Server — Agent-Native Platform Education","e38s01 - MCP Server Foundation — stdio + HTTP transport, tools registry",""
"","","Add fuzz target for storage.sanitizeFilename in tests/bench/fuzz_storage_test.go","","","passed","","","e21 - Testing and Quality Hardening","e21s05 - Race detection and fuzz targets",""
"","","Write E2E sites test — list sites, navigate to create flow","","","passed","","","e21 - Testing and Quality Hardening","e21s01 - Playwright E2E suite",""
"","","Ensure SvelteKit SSR start command works via GetStartCommand","","","passed","","","e37 - SvelteKit Deployment — static (adapter-static) & SSR (adapter-node)","e37s01 - SvelteKit static and SSR deployment from git repos",""
"","","Type system with validation and indexing","","","skipped","","","e50 - Admin — Collection Schema Designer","e50s01 - Schema definition CRUD and storage",""
"","","Add helpers signState(state, secret) and verifyState(value, secret) using hmac/SHA256 over the random state, encoding as ""state.hex(mac)"". Reason for depth: HMAC binds the cookie to the server secret so it can't be forged; two tiny funcs, no new type.
","","","passed","","","e29 - Security Vulnerability Fixes (2026-06 audit)","e29s01 - Fix OAuth state CSRF — validate state in Google callback",""
"","","Add OrgID int64 to the JWT claims struct; set it in createJWT signature and all call sites (login, register-then-login, google callback, refresh). Update verifyJWT to read it. Reason for depth: claims are the existing identity channel — no new lookup path.
","","","passed","","","e29 - Security Vulnerability Fixes (2026-06 audit)","e29s02 - Wire org-ID into request context (activate dead multi-tenant isolation)",""
"","","Serve old build artifacts on rollback (no rebuild)","","","passed","","","e44 - Deploy — One-Click Rollback","e44s01 - Backend — rollback to previous successful deployment",""
"","","UI: per-site Cache tab on SiteDetailPage","","","passed","","","e42 - Deploy — Build Cache","e42s02 - Admin UI — cache management",""
"","","Add .github/PULL_REQUEST_TEMPLATE.md aligned with conventional commits","","","passed","","","e55 - DX — Automated PR Code Review via PR-Agent + DeepSeek","e55s02 - Add .pr_agent.toml config tuned for BigBase conventions",""
"","","Schedule loop: execute functions with trigger=schedule according to their schedule field (cron syntax via robfig/cron)","","","passed","","","e30 - Backend for Bots & Integrations","e30s01 - Functions Runtime — fetch, db, request context, env, schedule",""
"","","GET /api/sites/:id/logs — return paginated request logs for a site with optional filters: status (2xx/4xx/5xx), path prefix, date range, limit (default 100, max 500)","","","passed","","","e27 - Site Request Logs","e27s02 - Request logs API endpoint",""
"","","Add bigbase init command that detects framework and writes bigbase.yaml","","","passed","","","e40 - Deploy — App Manifest (bigbase.yaml)","e40s02 - bigbase init CLI — generate default manifest for detected framework",""
"","","Scaffold components/mcp/ — Go module using github.com/modelcontextprotocol/go-sdk (matching github-mcp-server pattern)","","","passed","","","e38 - MCP Server — Agent-Native Platform Education","e38s01 - MCP Server Foundation — stdio + HTTP transport, tools registry",""
"","","Emit deploy.state_changed events on kernel event bus","","","passed","","","e39 - Deploy — Streaming Build Logs & State Machine","e39s02 - Deployment state machine — pending -> building -> deploying -> running/failed",""
"","","Invite friends UI — email input, role selector, org context; backend sends invite email","","","skipped","","","e52 - Multi-User Platform — Admin panel, role switching, friend invites","e52s02 - Friend Invitation Flow — email invite, accept, onboard",""
"","","Add fuzz target for deploy.SiteSlug in tests/bench/fuzz_deploy_test.go","","","passed","","","e21 - Testing and Quality Hardening","e21s05 - Race detection and fuzz targets",""
"","","Create contract test for /api/sites GET and POST response shapes","","","passed","","","e21 - Testing and Quality Hardening","e21s02 - API contract tests",""
"","","Derive cache key from repo + branch + lockfile hash (package-lock.json, yarn.lock, go.sum)","","","passed","","","e42 - Deploy — Build Cache","e42s01 - Cache key derivation and storage",""
