"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","","In handleUsers (~523): read role via UserRoleFromContext; if != admin return 403 {\""error\"":\""forbidden\""} before querying. When org isolation is live, scope the SELECT to the caller's org.
","","","passed","","","e29 - Security Vulnerability Fixes (2026-06 audit)","e29s04 - Gate GET /api/auth/users on admin role",""
"","","Register list_repos tool — list git repos available for deployment","","","passed","","","e38 - MCP Server — Agent-Native Platform Education","e38s03 - Deploy Workflow Tools — repo listing, deploy trigger, status, logs",""
"","","Install @playwright/test and configure playwright.config.ts with chromium only","","","passed","","","e21 - Testing and Quality Hardening","e21s01 - Playwright E2E suite",""
"","","Add 'Request Logs' tab to SiteDetailPage with a filterable table showing method, path, status badge, duration, and timestamp; support filter by status class and path search","","","passed","","","e27 - Site Request Logs","e27s03 - Request logs tab on SiteDetailPage",""
"","","Enhance admin UI status timeline — animations, polling, Live badge","","","passed","","","e39 - Deploy — Streaming Build Logs & State Machine","e39s02 - Deployment state machine — pending -> building -> deploying -> running/failed",""
"","","Backend: SQL sandbox — execute DDL in isolation and verify","","","skipped","","","e59 - Native Feature Port — SQL-over-HTTP, Better Auth, MCP Migration Tools","e59s04 - MCP database migration tools — prepare, apply, describe, diff",""
"","","Backward compatibility — legacy routes still work","","","skipped","","","e58 - Project Scoping — Admin UI","e58s01 - Admin UI — project-scoped routing, selector, sidebar, dashboard, settings",""
"","","Create benchmark for storage.sanitizeFilename, storage.detectMIME in tests/bench/bench_storage_test.go","","","passed","","","e21 - Testing and Quality Hardening","e21s03 - Performance benchmarks",""
"","","Log forwarding — buildHandler extracts NR txn from context for structured logs","","","skipped","","","e54 - New Relic Integration — Application and Server Monitoring","e54s02 - Instrument HTTP Proxy Request Tracing",""
"","","Test: proxy routing atomic host replacement during drain","","","passed","","","e45 - Deploy — Zero-Downtime Drain","e45s02 - Proxy integration — smooth traffic migration",""
"","","Add Organization struct + DB operations (CreateOrg, GetOrg, ListOrgs, UpdateOrg, DeleteOrg) with slug uniqueness and owner validation","","","passed","","","e23 - Multi-Tenancy and Organizations","e23s01 - Organization CRUD",""
"","","Add CRUD HTTP handlers: POST /api/orgs, GET /api/orgs, GET /api/orgs/{id}, PATCH /api/orgs/{id}, DELETE /api/orgs/{id} — only owner can update/delete","","","passed","","","e23 - Multi-Tenancy and Organizations","e23s01 - Organization CRUD",""
"","","Project Settings page — form controls, delete project action","","","skipped","","","e56 - UI Refactor — Console Redesign & Component Library (Evolved v2)","e56s04 - Console Page Templates & Integration",""
"","","Project selector — header dropdown + useProjectScope hook","","","skipped","","","e58 - Project Scoping — Admin UI","e58s01 - Admin UI — project-scoped routing, selector, sidebar, dashboard, settings",""
"","","GitHub App OAuth flow for repo access","","","passed","","","e15 - Sites — Deploy from GitHub Journey","e15s01 - GitHub App auth, repo listing, one-click deploy",""
"","","Audit log for secret access and changes","","","skipped","","","e60 - Deploy — Secrets Management","e60s02 - Secrets UI in admin panel",""
"","","Accept invite page — token validation, register or login, auto-join org","","","skipped","","","e65 - Multi-User Platform — Admin panel, role switching, friend invites","e65s02 - Friend Invitation Flow — email invite, accept, onboard",""
"","","Auto-deploy previews on git push to non-main branches","","","skipped","","","e64 - Deploy — Preview Environments","e64s01 - Branch-based preview deployments",""
"","","components/deploy/state_machine.go — define DeploymentState type + stateMachine with valid transitions","","","passed","","","e39 - Deploy — Streaming Build Logs & State Machine","e39s02 - Deployment state machine — pending -> building -> deploying -> running/failed",""
"","","GET /api/storage/:id/download serves file","","","passed","","","e06 - Storage + Appwrite Look & Feel","e06s01 - File upload/download/delete with MIME detection",""
"","","Add rollback table migration + API endpoint POST /api/sites/:id/rollback","","","passed","","","e44 - Deploy — One-Click Rollback","e44s01 - Backend — rollback to previous successful deployment",""
"","","SQL Editor page — editor pane + results grid","","","skipped","","","e56 - UI Refactor — Console Redesign & Component Library (Evolved v2)","e56s04 - Console Page Templates & Integration",""
"","","Refactor packages/auth-astro/ to match @danielvm/neon-astro-auth pattern","","","skipped","","","e59 - Native Feature Port — SQL-over-HTTP, Better Auth, MCP Migration Tools","e59s05 - Astro SDK refactor — middleware, route handler, client pattern",""
"","","Existing safety-net tests unaffected — runner.go adds interface types only, no Deploy struct modifications","","","skipped","","","e53 - Deploy — Process Supervisor (Runner/Instance seam)","e53s01 - Runner/Instance/Spec seam + FakeRunner; existing fleet tests stay green",""
"","","Admin UI: add filter/sort inputs to collection list view","","","passed","","","e30 - Backend for Bots & Integrations","e30s03 - Collections API — filter and sort",""
"","","Scaffold components/mcp/ — Go module using github.com/modelcontextprotocol/go-sdk (matching github-mcp-server pattern)","","","passed","","","e38 - MCP Server — Agent-Native Platform Education","e38s01 - MCP Server Foundation — stdio + HTTP transport, tools registry",""
"","","Select, Textarea, Checkbox, Radio components","","","skipped","","","e56 - UI Refactor — Console Redesign & Component Library (Evolved v2)","e56s06 - Extended Component Library — Table, Form Controls, Dialogs",""
"","","On the success path, clear the oauth_state cookie (MaxAge=-1) right before setting the token cookie.
","","","passed","","","e29 - Security Vulnerability Fixes (2026-06 audit)","e29s01 - Fix OAuth state CSRF — validate state in Google callback",""
"","","POST /api/forge/issues creates issue","","","passed","","","e08 - Forge — Issues, Labels, Kanban, Wiki","e08s01 - Issue tracker with labels, kanban board, wiki",""
"","","org_id scoping on all resources; cross-org returns 403","","","passed","","","e23 - Multi-Tenancy and Organizations","e23s03 - Resource isolation",""
"","","Create site_request_logs table in SQLite; write one row per proxied HTTP request with site_id, method, path, status, duration_ms, timestamp; auto-prune rows older than 7 days","","","passed","","","e27 - Site Request Logs","e27s01 - Request log schema and storage",""
"","","Extend /health with per-component status map including name, version, running, deps, hooks for each","","","passed","","","e24 - Wire Observability","e24s03 - Per-component health",""
"","","Add default org migration for existing users (backfill); wire org routes in main.go proxy registration","","","passed","","","e23 - Multi-Tenancy and Organizations","e23s01 - Organization CRUD",""
"","","Enhance StreamLog component with terminal toolbar and ANSI colors","","","passed","","","e39 - Deploy — Streaming Build Logs & State Machine","e39s03 - Terminal-style live log viewer in admin UI",""
"","","Type system with validation and indexing","","","skipped","","","e63 - Admin — Collection Schema Designer","e63s01 - Schema definition CRUD and storage",""
"","","Create scripts/health-check.sh that curls /health and validates JSON; verify setup.sh idempotency (run twice)","","","passed","","","e24 - Wire Observability","e24s05 - Idempotent setup scripts",""
"","","isCrashLooping(history, now) — N=5 restarts within window T=60s → true; named constants exposed as flags (no magic numbers)","","","skipped","","","e53 - Deploy — Process Supervisor (Runner/Instance seam)","e53s02 - Restart policy — pure nextBackoff + isCrashLooping (clock-injected)",""
"","","Create contract test for /api/deploy GET and POST response shapes","","","passed","","","e21 - Testing and Quality Hardening","e21s02 - API contract tests",""
"","","Forgot-password and reset-password with 1-hour token","","","passed","","","e19 - Security Hardening","e19s03 - Password reset flow",""
"","","Build ThemeContext + ThemeProvider React component","","","skipped","","","e56 - UI Refactor — Console Redesign & Component Library (Evolved v2)","e56s01 - Design Tokens & Theme System",""
"","","CPU/memory charts, disk gauge, network sparkline on MonitoringPage","","","passed","","","e25 - Hardware Monitoring","e25s03 - Monitoring page charts",""
"","","Wire coverage gate (≥80%) into preflight as npm run preflight:coverage, exclude vendored ui/node_modules","","","passed","","","e21 - Testing and Quality Hardening","e21s04 - Coverage gates",""
"","","Apply segments in ExecContext, QueryContext, QueryRowContext","","","skipped","","","e54 - New Relic Integration — Application and Server Monitoring","e54s03 - Instrument Database Segment Tracing",""
"","","Add concurrent eventbus emit+subscribe race test in kernel/eventbus_test.go","","","passed","","","e21 - Testing and Quality Hardening","e21s05 - Race detection and fuzz targets",""
"","","Create contract test for /api/monitoring/health response shape","","","passed","","","e21 - Testing and Quality Hardening","e21s02 - API contract tests",""
"","","Test: DrainLifecycle — full lifecycle with drain phase","","","passed","","","e45 - Deploy — Zero-Downtime Drain","e45s01 - Graceful connection draining on deployment switchover",""
"","","POST /api/sites creates site from GitHub repo","","","passed","","","e15 - Sites — Deploy from GitHub Journey","e15s01 - GitHub App auth, repo listing, one-click deploy",""
"","","Disk, network I/O, load in MetricsCollector","","","passed","","","e25 - Hardware Monitoring","e25s01 - Host metrics collection",""
"","","API-key path: in ResolveAPIKey flow set the resolved key's org_id into the same JWT-claims/context channel so programmatic access is equally scoped.
","","","passed","","","e29 - Security Vulnerability Fixes (2026-06 audit)","e29s02 - Wire org-ID into request context (activate dead multi-tenant isolation)",""
"","","Plugin support — email OTP, magic links, anonymous sessions","","","skipped","","","e59 - Native Feature Port — SQL-over-HTTP, Better Auth, MCP Migration Tools","e59s03 - Better Auth backend engine — adapter for BigBase auth endpoints",""
"","","Restore cache at build start, save at build end","","","passed","","","e42 - Deploy — Build Cache","e42s01 - Cache key derivation and storage",""
"","","Add github.com/newrelic/go-agent/v3/newrelic dependency to go.mod","","","skipped","","","e54 - New Relic Integration — Application and Server Monitoring","e54s01 - New Relic Go Agent Initialization",""
"","","In startApp(), capture cmd.Stdout and cmd.Stderr into ring buffers per site; expose last 200 lines via GET /api/sites/:id/runtime-logs; show in SiteDetailPage under a 'Runtime' sub-tab","","","passed","","","e27 - Site Request Logs","e27s04 - Capture stdout/stderr from running sites",""
"","","Register in kernel — component discovery + lifecycle hooks","","","passed","","","e38 - MCP Server — Agent-Native Platform Education","e38s01 - MCP Server Foundation — stdio + HTTP transport, tools registry",""
"","","Add build/ check after dist/ in runDeployment post-build block (AppNode → AppStatic switch)","","","passed","","","e37 - SvelteKit Deployment — static (adapter-static) & SSR (adapter-node)","e37s01 - SvelteKit static and SSR deployment from git repos",""
"","","Project CRUD API — POST/GET/PUT/DELETE /api/projects","","","skipped","","","e57 - Architecture — Project Scoping (DB + Auth + Sites container)","e57s01 - Projects table — backend CRUD + context resolution",""
"","","Project Settings page — name, DB config, Danger Zone","","","skipped","","","e58 - Project Scoping — Admin UI","e58s01 - Admin UI — project-scoped routing, selector, sidebar, dashboard, settings",""
"","","db.Migrate with up/down, version tracking, rollback","","","passed","","","e18 - Multi-DB Support (PostgreSQL)","e18s05 - Versioned migration system",""
"","","Add --manifest flag to deploy command to use a specific manifest path","","","passed","","","e40 - Deploy — App Manifest (bigbase.yaml)","e40s02 - bigbase init CLI — generate default manifest for detected framework",""
"","","X-Request-ID middleware in proxy: generate via crypto/rand hex, store in context, log as field","","","passed","","","e24 - Wire Observability","e24s02 - Distributed request ID",""
"","","Table-driven isolation test in api: seed records for org A and org B; assert a ctx with org A's id cannot list/get/update/delete org B's record (list excludes them, get/update/delete return 403/404).
","","","passed","","","e29 - Security Vulnerability Fixes (2026-06 audit)","e29s02 - Wire org-ID into request context (activate dead multi-tenant isolation)",""
"","","Write tests for proxy.UnregisterDeploymentHost (0%), proxy.Stop (66%)","","","passed","","","e21 - Testing and Quality Hardening","e21s04 - Coverage gates",""
"","","Add ?filter=field=value query param to GET /api/collections/:name — use json_extract under the hood","","","passed","","","e30 - Backend for Bots & Integrations","e30s03 - Collections API — filter and sort",""
"","","Register get_deploy_logs tool — stream or fetch build logs","","","passed","","","e38 - MCP Server — Agent-Native Platform Education","e38s03 - Deploy Workflow Tools — repo listing, deploy trigger, status, logs",""
"","","Expose api role access: read role via a shared context. Add auth.RequireAdmin(next) middleware that 403s when UserRoleFromContext != admin; apply it to the /api/sql route in main.go. Reason for depth: reusable admin gate, mirrors existing handleUserByID role check.
","","","passed","","","e29 - Security Vulnerability Fixes (2026-06 audit)","e29s03 - Restrict /api/sql to admin and scope to caller's org",""
"","","Integration test — full lifecycle + restart cycle","","","passed","","","e39 - Deploy — Streaming Build Logs & State Machine","e39s02 - Deployment state machine — pending -> building -> deploying -> running/failed",""
"","","Create TerminalLogViewer and replace BuildLogs in SiteDetailPage","","","passed","","","e39 - Deploy — Streaming Build Logs & State Machine","e39s03 - Terminal-style live log viewer in admin UI",""
"","","Register list_services tool — return catalog of BigBase services with capabilities and status","","","passed","","","e38 - MCP Server — Agent-Native Platform Education","e38s02 - Platform Knowledge Tools — service catalog, docs, code examples",""
"","","Responsive design testing — mobile, tablet, desktop breakpoints","","","skipped","","","e56 - UI Refactor — Console Redesign & Component Library (Evolved v2)","e56s05 - Accessibility & Responsive Design Audit",""
"","","Add allowlist config for fetch hosts — default deny-all, configurable via Function.Env or global config","","","passed","","","e30 - Backend for Bots & Integrations","e30s01 - Functions Runtime — fetch, db, request context, env, schedule",""
"","","Admin UI: update SiteDetailPage test for new statuses","","","passed","","","e45 - Deploy — Zero-Downtime Drain","e45s02 - Proxy integration — smooth traffic migration",""
"","","Schema diff — compare schemas between branches","","","skipped","","","e59 - Native Feature Port — SQL-over-HTTP, Better Auth, MCP Migration Tools","e59s04 - MCP database migration tools — prepare, apply, describe, diff",""
"","","Add orgs table migration in auth.Start() — CREATE TABLE IF NOT EXISTS orgs (id, name, slug UNIQUE, owner_id, created_at, updated_at); add default_org_id column to users; auto-create personal org on register","","","passed","","","e23 - Multi-Tenancy and Organizations","e23s01 - Organization CRUD",""
"","","Define bigbase.yaml schema with fields for build_command, start_command, port, env, framework, publish_dir","","","passed","","","e40 - Deploy — App Manifest (bigbase.yaml)","e40s01 - Manifest parsing — detect bigbase.yaml in repo root, extract config",""
"","","Wire NRApp from main.go into proxy component config","","","skipped","","","e54 - New Relic Integration — Application and Server Monitoring","e54s02 - Instrument HTTP Proxy Request Tracing",""
"","","Deploy component — resolve project from site for host registration","","","skipped","","","e57 - Architecture — Project Scoping (DB + Auth + Sites container)","e57s04 - Site → Project linkage — backfill, migration, and resource transfer",""
"","","Inject newrelic.NewContext into proxy request handler chain","","","skipped","","","e54 - New Relic Integration — Application and Server Monitoring","e54s02 - Instrument HTTP Proxy Request Tracing",""
"","","Serve old build artifacts on rollback (no rebuild)","","","passed","","","e44 - Deploy — One-Click Rollback","e44s01 - Backend — rollback to previous successful deployment",""
"","","Pending invites list — resend, revoke from admin panel","","","skipped","","","e65 - Multi-User Platform — Admin panel, role switching, friend invites","e65s02 - Friend Invitation Flow — email invite, accept, onboard",""
"","","Create site_env_vars table and CRUD API","","","passed","","","e41 - Deploy — Environment Variables UI","e41s01 - Backend CRUD for site-scoped environment variables",""
"","","Write tests for deploy.startApp (0% coverage) with mock server","","","passed","","","e21 - Testing and Quality Hardening","e21s04 - Coverage gates",""
"","","UI: global Build Cache panel on DeployPage","","","passed","","","e42 - Deploy — Build Cache","e42s02 - Admin UI — cache management",""
"","","Configurable alert rules and admin UI configuration","","","passed","","","e25 - Hardware Monitoring","e25s05 - Alerting rules",""
"","","GET /api/monitoring/metrics/stream SSE every 5s","","","passed","","","e25 - Hardware Monitoring","e25s02 - Real-time metrics SSE",""
"","","Rollback history timeline on site detail page","","","passed","","","e44 - Deploy — One-Click Rollback","e44s02 - Admin UI — rollback button and history",""
"","","New Relic MCP server config for real-time monitoring queries","","","skipped","","","e54 - New Relic Integration — Application and Server Monitoring","e54s04 - VPS Infrastructure Agent + MCP Access",""
"","","Implement PostgreSQL driver in components/db/postgres.go","","","passed","","","e18 - Multi-DB Support (PostgreSQL)","e18s02 - PostgreSQL driver",""
"","","Page layout template — Header + Sidebar + Main content","","","skipped","","","e56 - UI Refactor — Console Redesign & Component Library (Evolved v2)","e56s04 - Console Page Templates & Integration",""
"","","Write tests for deploy.buildApp (44%), deploy.cloneAndCheckout (54%), deploy.appendDeployLogBlock (0%), deploy.deleteDeployLogs (0%)","","","passed","","","e21 - Testing and Quality Hardening","e21s04 - Coverage gates",""
"","","POST /api/functions/:id/run executes function","","","passed","","","e10 - Functions — Serverless JS Runtime","e10s01 - JavaScript function CRUD and execution via goja",""
"","","Add OrgID int64 to the JWT claims struct; set it in createJWT signature and all call sites (login, register-then-login, google callback, refresh). Update verifyJWT to read it. Reason for depth: claims are the existing identity channel — no new lookup path.
","","","passed","","","e29 - Security Vulnerability Fixes (2026-06 audit)","e29s02 - Wire org-ID into request context (activate dead multi-tenant isolation)",""
"","","Inject `db` binding — `db.collection(name).create(data)`, `.list()`, `.get(id)`, `.update(id, data)`, `.delete(id)` — reusing api component DBer","","","passed","","","e30 - Backend for Bots & Integrations","e30s01 - Functions Runtime — fetch, db, request context, env, schedule",""
"","","CRUD /api/env with AES-256-GCM at rest and admin UI editor","","","passed","","","e20 - Platform Operations","e20s03 - Environment variable management",""
"","","SSL certificate status dashboard","","","passed","","","e46 - Infra — Custom Domains & Auto SSL","e46s03 - Admin UI — custom domain management",""
"","","Write E2E sites test — list sites, navigate to create flow","","","passed","","","e21 - Testing and Quality Hardening","e21s01 - Playwright E2E suite",""
"","","Array mode and full results support","","","skipped","","","e59 - Native Feature Port — SQL-over-HTTP, Better Auth, MCP Migration Tools","e59s01 - @bigbase/sql — HTTP SQL transport with tagged template literals",""
"","","Add preview deployment creation by branch","","","skipped","","","e64 - Deploy — Preview Environments","e64s01 - Branch-based preview deployments",""
"","","components/deploy/supervisor_fakes_test.go (package deploy) — FakeInstance(waitErr error, stopCh); FakeRunner(queue []*FakeInstance) Spawn pops next; FakeClock(Sleeps []time.Duration); TestFakeRunnerSpawnsScriptedInstances drives [crash,crash,ok] sequence","","","skipped","","","e53 - Deploy — Process Supervisor (Runner/Instance seam)","e53s01 - Runner/Instance/Spec seam + FakeRunner; existing fleet tests stay green",""
"","","Integrate manifest into deploy flow — check bigbase.yaml before falling back to auto-detection","","","passed","","","e40 - Deploy — App Manifest (bigbase.yaml)","e40s01 - Manifest parsing — detect bigbase.yaml in repo root, extract config",""
"","","Create secrets table with encryption-at-rest","","","skipped","","","e60 - Deploy — Secrets Management","e60s01 - Encrypted secrets storage and API",""
"","","Per-site usage view","","","skipped","","","e62 - Admin — Usage Dashboard","e62s02 - Usage dashboard UI",""
"","","Auto-cleanup previews on branch delete or merge","","","skipped","","","e64 - Deploy — Preview Environments","e64s02 - Preview lifecycle management",""
"","","go run . serve starts the server","","","passed","","","e01 - CLI — BigBase Breathes","e01s01 - CLI binary with version and help commands",""
"","","GET /api/monitoring/processes for BigBase and child processes","","","passed","","","e25 - Hardware Monitoring","e25s04 - Process-level monitoring",""
"","","GET /api/sites/:id/logs — return paginated request logs for a site with optional filters: status (2xx/4xx/5xx), path prefix, date range, limit (default 100, max 500)","","","passed","","","e27 - Site Request Logs","e27s02 - Request logs API endpoint",""
"","","CONVENTIONS.md and AGENTS.md present","","","passed","","","e16 - Developer Onboarding Journey","e16s01 - Onboarding flow: signup → create project → deploy sample",""
"","","Aggregate platform-wide usage metrics","","","skipped","","","e62 - Admin — Usage Dashboard","e62s01 - Usage metrics aggregation backend",""
"","","Table component — sorting, filtering, pagination, row actions","","","skipped","","","e56 - UI Refactor — Console Redesign & Component Library (Evolved v2)","e56s06 - Extended Component Library — Table, Form Controls, Dialogs",""
"","","URL restructure — /project/:projectId/... with backward compat","","","skipped","","","e58 - Project Scoping — Admin UI","e58s01 - Admin UI — project-scoped routing, selector, sidebar, dashboard, settings",""
"","","Dashboard page — connection string card, quick stats, recent deployments","","","skipped","","","e56 - UI Refactor — Console Redesign & Component Library (Evolved v2)","e56s04 - Console Page Templates & Integration",""
"","","Admin ↔ User view toggle — switch perspective in UI without re-login","","","skipped","","","e65 - Multi-User Platform — Admin panel, role switching, friend invites","e65s03 - Role Switching — enter as admin or user, per-user workspaces",""
"","","ws:// endpoint subscribes to collection mutations","","","passed","","","e11 - Realtime — WebSocket & Event Broadcast","e11s01 - WebSocket subscriptions with mutation event broadcasting",""
"","","Crash-loop trip: status→failed, UnregisterDeploymentHost(host), emit deploy.crash_looped with remediation hint","","","skipped","","","e53 - Deploy — Process Supervisor (Runner/Instance seam)","e53s03 - Supervisor restart loop — crash → respawn; crash-loop → failed + de-register + event",""
"","","Input component — text, email, password, states","","","skipped","","","e56 - UI Refactor — Console Redesign & Component Library (Evolved v2)","e56s02 - Core Component Library — Button, Input, Card, Badge",""
"","","Proxy routing for custom domains — map domain to site deployment","","","passed","","","e46 - Infra — Custom Domains & Auto SSL","e46s01 - Custom domain mapping and verification",""
"","","When deployment status is building, poll GET /api/deployments/:id/logs every 2s and append new lines; stop polling when status transitions to running/failed","","","passed","","","e26 - Site Build Logs UI","e26s02 - Live log streaming during active build",""
"","","bigbase backup/restore CLI and POST /api/backup, /api/restore","","","passed","","","e20 - Platform Operations","e20s01 - Backup and restore CLI and API",""
"","","Register get_service_docs tool — detailed documentation for a specific service","","","passed","","","e38 - MCP Server — Agent-Native Platform Education","e38s02 - Platform Knowledge Tools — service catalog, docs, code examples",""
"","","Configure branch protection: PR required, status checks, strict mode, admin exempt","","","skipped","","","e55 - DX — Automated PR Code Review via PR-Agent + DeepSeek","e55s04 - Enforce PR-only merges via GitHub branch protection on main",""
"","","Register get_code_example tool — framework-specific integration snippets","","","passed","","","e38 - MCP Server — Agent-Native Platform Education","e38s02 - Platform Knowledge Tools — service catalog, docs, code examples",""
"","","Code/SQL editor component via Monaco","","","skipped","","","e56 - UI Refactor — Console Redesign & Component Library (Evolved v2)","e56s07 - Data Visualization & Editor Components — Charts, Code Editor, Terminal",""
"","","Add ?sort=field query param to GET /api/collections/:name — ASC/DESC via prefix","","","passed","","","e30 - Backend for Bots & Integrations","e30s03 - Collections API — filter and sort",""
"","","Register get_deploy_status tool — check deployment status and details","","","passed","","","e38 - MCP Server — Agent-Native Platform Education","e38s03 - Deploy Workflow Tools — repo listing, deploy trigger, status, logs",""
"","","Connection string tool — pooled + direct endpoints","","","skipped","","","e59 - Native Feature Port — SQL-over-HTTP, Better Auth, MCP Migration Tools","e59s04 - MCP database migration tools — prepare, apply, describe, diff",""
"","","Supervisor.supervise: Spawn → register host → Wait → backoff → re-Spawn, driven by FakeRunner + FakeClock","","","skipped","","","e53 - Deploy — Process Supervisor (Runner/Instance seam)","e53s03 - Supervisor restart loop — crash → respawn; crash-loop → failed + de-register + event",""
"","","Resource APIs — resolve project scope for env vars, domains, cache","","","skipped","","","e57 - Architecture — Project Scoping (DB + Auth + Sites container)","e57s04 - Site → Project linkage — backfill, migration, and resource transfer",""
"","","POST /api/sites/:id/domains with DNS TXT verification and TLS","","","passed","","","e20 - Platform Operations","e20s04 - Custom domains for Sites",""
"","","Step-by-step tutorial on admin UI","","","passed","","","e22 - Developer Experience","e22s05 - Interactive tutorial overlay",""
"","","CSP Report-URI / Report-To integration","","","skipped","","","e61 - Proxy — Configurable CSP Headers","e61s02 - Admin UI — CSP policy builder",""
"","","Write tests for git.deleteRepo (0%), git.handlePush (0%)","","","passed","","","e21 - Testing and Quality Hardening","e21s04 - Coverage gates",""
"","","Verified test PR #37 receives PR-Agent review with DeepSeek","","","skipped","","","e55 - DX — Automated PR Code Review via PR-Agent + DeepSeek","e55s03 - Validate end-to-end: open test PR and confirm review appears",""
"","","Write tests for kernel.eventbus.Emit (0%), kernel.eventbus.Subscribe (44%)","","","passed","","","e21 - Testing and Quality Hardening","e21s04 - Coverage gates",""
"","","resumeCandidates builds Specs from running rows and calls Supervisor.Run; host guaranteed registered on resume","","","skipped","","","e53 - Deploy — Process Supervisor (Runner/Instance seam)","e53s04 - Unify boot paths — triggerDeploy and resume both funnel through Supervisor.Run(spec)",""
"","","POST /api/auth/login returns JWT","","","passed","","","e04 - Auth — Register, Login, JWT","e04s01 - Email/password register and login with JWT",""
"","","nextBackoff(attempt) = jitter(min(cap, base*factor^attempt)); base 1s, factor 2, cap 60s; full jitter","","","skipped","","","e53 - Deploy — Process Supervisor (Runner/Instance seam)","e53s02 - Restart policy — pure nextBackoff + isCrashLooping (clock-injected)",""
"","","go run . version prints version string","","","passed","","","e01 - CLI — BigBase Breathes","e01s01 - CLI binary with version and help commands",""
"","","Implement WebhookProvider — POST JSON payload to a configured URL, respecting Provider interface","","","passed","","","e30 - Backend for Bots & Integrations","e30s02 - Webhook/Telegram Messaging Provider",""
"","","Backend: POST /api/projects/:projectId/sql — execute parameterized SQL","","","skipped","","","e59 - Native Feature Port — SQL-over-HTTP, Better Auth, MCP Migration Tools","e59s01 - @bigbase/sql — HTTP SQL transport with tagged template literals",""
"","","Error boundary component — graceful component failure handling","","","skipped","","","e56 - UI Refactor — Console Redesign & Component Library (Evolved v2)","e56s06 - Extended Component Library — Table, Form Controls, Dialogs",""
"","","In handleGoogleOAuth (~599): after generateID(), set cookie oauth_state = signState(state, a.secret) with HttpOnly, Path=/, SameSite=Lax, Secure=(r.TLS!=nil), MaxAge=600; keep sending the raw state in the Google URL.
","","","passed","","","e29 - Security Vulnerability Fixes (2026-06 audit)","e29s01 - Fix OAuth state CSRF — validate state in Google callback",""
"","","SQLite: segregate databases per project into data/projects/{projectId}/main.db","","","skipped","","","e57 - Architecture — Project Scoping (DB + Auth + Sites container)","e57s02 - Database isolation — per-project SQLite files and Postgres schemas",""
"","","Invite friends UI — email input, role selector, org context; backend sends invite email","","","skipped","","","e65 - Multi-User Platform — Admin panel, role switching, friend invites","e65s02 - Friend Invitation Flow — email invite, accept, onboard",""
"","","End-to-end onboarding journey verified","","","passed","","","e16 - Developer Onboarding Journey","e16s01 - Onboarding flow: signup → create project → deploy sample",""
"","","Tree/Outline component — hierarchical data (schema browser, file tree)","","","skipped","","","e56 - UI Refactor — Console Redesign & Component Library (Evolved v2)","e56s07 - Data Visualization & Editor Components — Charts, Code Editor, Terminal",""
"","","Grid + Modal base components","","","skipped","","","e56 - UI Refactor — Console Redesign & Component Library (Evolved v2)","e56s03 - Layout Components — Header, Sidebar, Navigation",""
"","","Card component — container, header, footer, interactive","","","skipped","","","e56 - UI Refactor — Console Redesign & Component Library (Evolved v2)","e56s02 - Core Component Library — Button, Input, Card, Badge",""
"","","Admin overview widget — total users, active this week, pending invites, deployments total","","","skipped","","","e65 - Multi-User Platform — Admin panel, role switching, friend invites","e65s01 - Admin User Management Dashboard",""
"","","Org-scoped API keys via X-API-Key header","","","passed","","","e23 - Multi-Tenancy and Organizations","e23s04 - API key management",""
"","","PostgreSQL: isolate per project via logical database names or schema namespaces","","","skipped","","","e57 - Architecture — Project Scoping (DB + Auth + Sites container)","e57s02 - Database isolation — per-project SQLite files and Postgres schemas",""
"","","Add fuzz target for storage.sanitizeFilename in tests/bench/fuzz_storage_test.go","","","passed","","","e21 - Testing and Quality Hardening","e21s05 - Race detection and fuzz targets",""
"","","Confirm go test -race passes for entire project","","","passed","","","e21 - Testing and Quality Hardening","e21s05 - Race detection and fuzz targets",""
"","","Regression: valid non-admin token to GET /api/auth/users returns 403 and no user list; admin token still returns the list.
","","","passed","","","e29 - Security Vulnerability Fixes (2026-06 audit)","e29s04 - Gate GET /api/auth/users on admin role",""
"","","Create custom_domains table and CRUD API","","","passed","","","e46 - Infra — Custom Domains & Auto SSL","e46s01 - Custom domain mapping and verification",""
"","","Add DELETE handler in handleDeployByID: look up deployment by id (404 if missing); if status is pending or building return 409 (build in progress — caller should redeploy instead of delete); if running, kill process via d.processes map (SIGTERM) or deregister the static host from DeploymentHostRegistry; delete build directory from d.buildsDir/<id>/; evict in-memory deploy logs via d.deleteDeployLogs(id); execute DELETE FROM deployments WHERE id = ?; return 204 No Content. Guard: if the deployment is the only running deploy for its repo_id, still allow deletion (the site will show ""no deployment"" rather than silently break).
","","","passed","","","e28 - Delete Deployment","e28s01 - Backend DELETE /api/deployments/:id",""
"","","Sidebar component — two-zone layout (global + project)","","","skipped","","","e56 - UI Refactor — Console Redesign & Component Library (Evolved v2)","e56s03 - Layout Components — Header, Sidebar, Navigation",""
