"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","","resumeCandidates builds Specs from running rows and calls Supervisor.Run; host guaranteed registered on resume","","","skipped","","","e53 - Deploy — Process Supervisor (Runner/Instance seam)","e53s04 - Unify boot paths — triggerDeploy and resume both funnel through Supervisor.Run(spec)",""
"","","POST /api/deploy creates deployment from repo","","","passed","","","e13 - Deploy — Build & Run Web Apps","e13s01 - Web app build and deployment from git repos",""
"","","Add server instructions — teach the agent how to use the MCP effectively","","","passed","","","e38 - MCP Server — Agent-Native Platform Education","e38s02 - Platform Knowledge Tools — service catalog, docs, code examples",""
"","","Dashboard checklist card with progress tracking","","","passed","","","e22 - Developer Experience","e22s01 - Onboarding checklist UI",""
"","","End-to-end onboarding journey verified","","","passed","","","e16 - Developer Onboarding Journey","e16s01 - Onboarding flow: signup → create project → deploy sample",""
"","","Write tests for auth.handleGoogleOAuth (30%), auth.handleGoogleCallback (43%)","","","passed","","","e21 - Testing and Quality Hardening","e21s04 - Coverage gates",""
"","","Chart components via Recharts — line, bar, area, pie","","","skipped","","","e56 - UI Refactor — Console Redesign & Component Library (Evolved v2)","e56s07 - Data Visualization & Editor Components — Charts, Code Editor, Terminal",""
"","","Bulk import/export env vars","","","passed","","","e41 - Deploy — Environment Variables UI","e41s02 - Admin UI — environment variables management page",""
"","","Create secrets table with encryption-at-rest","","","skipped","","","e60 - Deploy — Secrets Management","e60s01 - Encrypted secrets storage and API",""
"","","ConfirmDialog component — confirmation pattern for destructive actions","","","skipped","","","e56 - UI Refactor — Console Redesign & Component Library (Evolved v2)","e56s06 - Extended Component Library — Table, Form Controls, Dialogs",""
"","","Add ?filter= operator support: eq (default), gt, gte, lt, lte, ne, like","","","passed","","","e30 - Backend for Bots & Integrations","e30s03 - Collections API — filter and sort",""
"","","Resource APIs — resolve project scope for env vars, domains, cache","","","skipped","","","e57 - Architecture — Project Scoping (DB + Auth + Sites container)","e57s04 - Site → Project linkage — backfill, migration, and resource transfer",""
"","","Admin overview widget — total users, active this week, pending invites, deployments total","","","skipped","","","e65 - Multi-User Platform — Admin panel, role switching, friend invites","e65s01 - Admin User Management Dashboard",""
"","","Implement stdio transport — local agent use via pipe","","","passed","","","e38 - MCP Server — Agent-Native Platform Education","e38s01 - MCP Server Foundation — stdio + HTTP transport, tools registry",""
"","","org_id scoping on all resources; cross-org returns 403","","","passed","","","e23 - Multi-Tenancy and Organizations","e23s03 - Resource isolation",""
"","","GET / renders landing page","","","passed","","","e02 - Proxy + Landing Page","e02s01 - HTTP proxy with routing and landing page",""
"","","Wire E2E into preflight as optional lane (npm run test:e2e)","","","passed","","","e21 - Testing and Quality Hardening","e21s01 - Playwright E2E suite",""
"","","Ensure SvelteKit SSR start command works via GetStartCommand","","","passed","","","e37 - SvelteKit Deployment — static (adapter-static) & SSR (adapter-node)","e37s01 - SvelteKit static and SSR deployment from git repos",""
"","","Mobile drawer — responsive sidebar on small screens","","","skipped","","","e56 - UI Refactor — Console Redesign & Component Library (Evolved v2)","e56s03 - Layout Components — Header, Sidebar, Navigation",""
"","","On the success path, clear the oauth_state cookie (MaxAge=-1) right before setting the token cookie.
","","","passed","","","e29 - Security Vulnerability Fixes (2026-06 audit)","e29s01 - Fix OAuth state CSRF — validate state in Google callback",""
"","","Add 'Usage' page to admin dashboard","","","skipped","","","e62 - Admin — Usage Dashboard","e62s02 - Usage dashboard UI",""
"","","Add 'Secrets' tab to SiteDetailPage alongside 'Environment Variables'","","","skipped","","","e60 - Deploy — Secrets Management","e60s02 - Secrets UI in admin panel",""
"","","Add build/ check after dist/ in runDeployment post-build block (AppNode → AppStatic switch)","","","passed","","","e37 - SvelteKit Deployment — static (adapter-static) & SSR (adapter-node)","e37s01 - SvelteKit static and SSR deployment from git repos",""
"","","Admin ↔ User view toggle — switch perspective in UI without re-login","","","skipped","","","e65 - Multi-User Platform — Admin panel, role switching, friend invites","e65s03 - Role Switching — enter as admin or user, per-user workspaces",""
"","","Admin UI: add draining/stopped to status timeline","","","passed","","","e45 - Deploy — Zero-Downtime Drain","e45s02 - Proxy integration — smooth traffic migration",""
"","","POST /api/storage/upload accepts multipart file","","","passed","","","e06 - Storage + Appwrite Look & Feel","e06s01 - File upload/download/delete with MIME detection",""
"","","GET /api/collections/:name lists records","","","passed","","","e03 - DB + Auto API","e03s01 - SQLite-backed auto CRUD collections API",""
"","","Export design tokens from Evolved v2 spec — colors, spacing, typography, shadows","","","skipped","","","e56 - UI Refactor — Console Redesign & Component Library (Evolved v2)","e56s01 - Design Tokens & Theme System",""
"","","Wire NRApp from main.go into proxy component config","","","skipped","","","e54 - New Relic Integration — Application and Server Monitoring","e54s02 - Instrument HTTP Proxy Request Tracing",""
"","","isCrashLooping(history, now) — N=5 restarts within window T=60s → true; named constants exposed as flags (no magic numbers)","","","skipped","","","e53 - Deploy — Process Supervisor (Runner/Instance seam)","e53s02 - Restart policy — pure nextBackoff + isCrashLooping (clock-injected)",""
"","","Add 'Manifest' tab to SiteDetailPage showing current bigbase.yaml content","","","passed","","","e40 - Deploy — App Manifest (bigbase.yaml)","e40s03 - Admin UI — view and edit bigbase.yaml from site settings",""
"","","Accept invite page — token validation, register or login, auto-join org","","","skipped","","","e65 - Multi-User Platform — Admin panel, role switching, friend invites","e65s02 - Friend Invitation Flow — email invite, accept, onboard",""
"","","Add 'Domains' tab to SiteDetailPage","","","passed","","","e46 - Infra — Custom Domains & Auto SSL","e46s03 - Admin UI — custom domain management",""
"","","Create contract test for /api/monitoring/health response shape","","","passed","","","e21 - Testing and Quality Hardening","e21s02 - API contract tests",""
"","","Implement WebhookProvider — POST JSON payload to a configured URL, respecting Provider interface","","","passed","","","e30 - Backend for Bots & Integrations","e30s02 - Webhook/Telegram Messaging Provider",""
"","","Proxy routing for custom domains — map domain to site deployment","","","passed","","","e46 - Infra — Custom Domains & Auto SSL","e46s01 - Custom domain mapping and verification",""
"","","GET /api/storage/:id/download serves file","","","passed","","","e06 - Storage + Appwrite Look & Feel","e06s01 - File upload/download/delete with MIME detection",""
"","","Project Settings page — name, DB config, Danger Zone","","","skipped","","","e58 - Project Scoping — Admin UI","e58s01 - Admin UI — project-scoped routing, selector, sidebar, dashboard, settings",""
"","","POST /api/messaging/email sends email","","","passed","","","e12 - Messaging — Email, SMS, Push","e12s01 - Email/SMS/Push endpoints with provider interface",""
"","","Auto-cleanup previews on branch delete or merge","","","skipped","","","e64 - Deploy — Preview Environments","e64s02 - Preview lifecycle management",""
"","","Token-bucket rate limiter per IP and per user","","","passed","","","e19 - Security Hardening","e19s01 - Rate limiting middleware",""
"","","Register deploy_guide tool — step-by-step deployment workflow for agents","","","passed","","","e38 - MCP Server — Agent-Native Platform Education","e38s03 - Deploy Workflow Tools — repo listing, deploy trigger, status, logs",""
"","","Add 'Logs' tab to SiteDetailPage that fetches GET /api/deployments/:id/logs for the active deployment and renders lines in a terminal-style <pre> block with auto-scroll","","","passed","","","e26 - Site Build Logs UI","e26s01 - Build logs tab on SiteDetailPage",""
"","","Add rollback button to deployment detail page","","","passed","","","e44 - Deploy — One-Click Rollback","e44s02 - Admin UI — rollback button and history",""
"","","go run . version prints version string","","","passed","","","e01 - CLI — BigBase Breathes","e01s01 - CLI binary with version and help commands",""
"","","API-key path: in ResolveAPIKey flow set the resolved key's org_id into the same JWT-claims/context channel so programmatic access is equally scoped.
","","","passed","","","e29 - Security Vulnerability Fixes (2026-06 audit)","e29s02 - Wire org-ID into request context (activate dead multi-tenant isolation)",""
"","","Configurable alert rules and admin UI configuration","","","passed","","","e25 - Hardware Monitoring","e25s05 - Alerting rules",""
"","","POST /api/auth/register creates user and returns JWT","","","passed","","","e04 - Auth — Register, Login, JWT","e04s01 - Email/password register and login with JWT",""
"","","Add WebSocket endpoint GET /api/deployments/:id/logs/stream that streams build log lines in real-time as the build progresses","","","passed","","","e39 - Deploy — Streaming Build Logs & State Machine","e39s01 - Real-time log streaming — WebSocket endpoint for build logs",""
"","","DetectAppType identifies Go/Node/Python/Static","","","passed","","","e13 - Deploy — Build & Run Web Apps","e13s01 - Web app build and deployment from git repos",""
"","","GET /api/forge/issues lists with filters","","","passed","","","e08 - Forge — Issues, Labels, Kanban, Wiki","e08s01 - Issue tracker with labels, kanban board, wiki",""
"","","Existing safety-net tests unaffected — runner.go adds interface types only, no Deploy struct modifications","","","skipped","","","e53 - Deploy — Process Supervisor (Runner/Instance seam)","e53s01 - Runner/Instance/Spec seam + FakeRunner; existing fleet tests stay green",""
"","","Create collection_schemas table and API for schema CRUD","","","skipped","","","e63 - Admin — Collection Schema Designer","e63s01 - Schema definition CRUD and storage",""
"","","Project Dashboard page — connection string, stats, quick actions","","","skipped","","","e58 - Project Scoping — Admin UI","e58s01 - Admin UI — project-scoped routing, selector, sidebar, dashboard, settings",""
"","","Add default org migration for existing users (backfill); wire org routes in main.go proxy registration","","","passed","","","e23 - Multi-Tenancy and Organizations","e23s01 - Organization CRUD",""
"","","Add project_id column to sites table, backfill existing sites","","","skipped","","","e57 - Architecture — Project Scoping (DB + Auth + Sites container)","e57s04 - Site → Project linkage — backfill, migration, and resource transfer",""
"","","Admin UI: add draining and stopped to DeploymentStatus type","","","passed","","","e45 - Deploy — Zero-Downtime Drain","e45s02 - Proxy integration — smooth traffic migration",""
"","","GET /api/monitoring/metrics/stream SSE every 5s","","","passed","","","e25 - Hardware Monitoring","e25s02 - Real-time metrics SSE",""
"","","In handleUsers (~523): read role via UserRoleFromContext; if != admin return 403 {\""error\"":\""forbidden\""} before querying. When org isolation is live, scope the SELECT to the caller's org.
","","","passed","","","e29 - Security Vulnerability Fixes (2026-06 audit)","e29s04 - Gate GET /api/auth/users on admin role",""
"","","Supervisor.supervise: Spawn → register host → Wait → backoff → re-Spawn, driven by FakeRunner + FakeClock","","","skipped","","","e53 - Deploy — Process Supervisor (Runner/Instance seam)","e53s03 - Supervisor restart loop — crash → respawn; crash-loop → failed + de-register + event",""
"","","Add helpers signState(state, secret) and verifyState(value, secret) using hmac/SHA256 over the random state, encoding as ""state.hex(mac)"". Reason for depth: HMAC binds the cookie to the server secret so it can't be forged; two tiny funcs, no new type.
","","","passed","","","e29 - Security Vulnerability Fixes (2026-06 audit)","e29s01 - Fix OAuth state CSRF — validate state in Google callback",""
"","","Add --db-driver and --db-dsn flags; db.New selects driver","","","passed","","","e18 - Multi-DB Support (PostgreSQL)","e18s03 - Config-based driver selection",""
"","","Regression: valid non-admin token to GET /api/auth/users returns 403 and no user list; admin token still returns the list.
","","","passed","","","e29 - Security Vulnerability Fixes (2026-06 audit)","e29s04 - Gate GET /api/auth/users on admin role",""
"","","Create nrDatastoreSegment helper wrapping query context in DatastoreSegment","","","skipped","","","e54 - New Relic Integration — Application and Server Monitoring","e54s03 - Instrument Database Segment Tracing",""
"","","Pending invites list — resend, revoke from admin panel","","","skipped","","","e65 - Multi-User Platform — Admin panel, role switching, friend invites","e65s02 - Friend Invitation Flow — email invite, accept, onboard",""
"","","Invite friends UI — email input, role selector, org context; backend sends invite email","","","skipped","","","e65 - Multi-User Platform — Admin panel, role switching, friend invites","e65s02 - Friend Invitation Flow — email invite, accept, onboard",""
"","","go run . serve starts the server","","","passed","","","e01 - CLI — BigBase Breathes","e01s01 - CLI binary with version and help commands",""
"","","Add a Delete column to the deployments table in SiteDetailPage.tsx. Each row gets a small ""Delete"" Button (variant=""ghost"", size=""sm"") that is disabled (and shows a tooltip ""Build in progress"") when d.status is pending or building. On click, show an inline confirmation row or window.confirm dialog asking ""Delete deployment from [date]? This cannot be undone."" On confirm, call DELETE /api/deployments/{d.id}, then reload the deployments list. Show a brief error message if the request fails.
","","","passed","","","e28 - Delete Deployment","e28s02 - Delete button with confirmation in SiteDetailPage deployments table",""
"","","Emit deploy.state_changed events on kernel event bus","","","passed","","","e39 - Deploy — Streaming Build Logs & State Machine","e39s02 - Deployment state machine — pending -> building -> deploying -> running/failed",""
"","","Write tests for git.deleteRepo (0%), git.handlePush (0%)","","","passed","","","e21 - Testing and Quality Hardening","e21s04 - Coverage gates",""
"","","SQL Editor page — editor pane + results grid","","","skipped","","","e56 - UI Refactor — Console Redesign & Component Library (Evolved v2)","e56s04 - Console Page Templates & Integration",""
"","","Serve HTTPS for custom domains with provisioned certs","","","passed","","","e46 - Infra — Custom Domains & Auto SSL","e46s02 - Auto SSL via Let's Encrypt (ACME)",""
"","","GitHub Actions matrix for SQLite and PostgreSQL","","","passed","","","e18 - Multi-DB Support (PostgreSQL)","e18s04 - Dual-driver CI matrix",""
"","","Explicit Stop(grace) is distinguished from a crash — Supervisor does not respawn after an intentional stop","","","skipped","","","e53 - Deploy — Process Supervisor (Runner/Instance seam)","e53s03 - Supervisor restart loop — crash → respawn; crash-loop → failed + de-register + event",""
"","","Table-driven isolation test in api: seed records for org A and org B; assert a ctx with org A's id cannot list/get/update/delete org B's record (list excludes them, get/update/delete return 403/404).
","","","passed","","","e29 - Security Vulnerability Fixes (2026-06 audit)","e29s02 - Wire org-ID into request context (activate dead multi-tenant isolation)",""
"","","Create projects table and migrate component at kernel level","","","skipped","","","e57 - Architecture — Project Scoping (DB + Auth + Sites container)","e57s01 - Projects table — backend CRUD + context resolution",""
"","","Register get_deploy_logs tool — stream or fetch build logs","","","passed","","","e38 - MCP Server — Agent-Native Platform Education","e38s03 - Deploy Workflow Tools — repo listing, deploy trigger, status, logs",""
"","","In handleGoogleOAuth (~599): after generateID(), set cookie oauth_state = signState(state, a.secret) with HttpOnly, Path=/, SameSite=Lax, Secure=(r.TLS!=nil), MaxAge=600; keep sending the raw state in the Google URL.
","","","passed","","","e29 - Security Vulnerability Fixes (2026-06 audit)","e29s01 - Fix OAuth state CSRF — validate state in Google callback",""
"","","Defense-in-depth in handleSQL (~455): if role from context != admin, return 403 before parsing the query. (api reads role via the bridge-injected value or an exported accessor; do NOT trust client.)
","","","passed","","","e29 - Security Vulnerability Fixes (2026-06 audit)","e29s03 - Restrict /api/sql to admin and scope to caller's org",""
"","","Grid + Modal base components","","","skipped","","","e56 - UI Refactor — Console Redesign & Component Library (Evolved v2)","e56s03 - Layout Components — Header, Sidebar, Navigation",""
"","","Expose api role access: read role via a shared context. Add auth.RequireAdmin(next) middleware that 403s when UserRoleFromContext != admin; apply it to the /api/sql route in main.go. Reason for depth: reusable admin gate, mirrors existing handleUserByID role check.
","","","passed","","","e29 - Security Vulnerability Fixes (2026-06 audit)","e29s03 - Restrict /api/sql to admin and scope to caller's org",""
"","","Add 'Request Logs' tab to SiteDetailPage with a filterable table showing method, path, status badge, duration, and timestamp; support filter by status class and path search","","","passed","","","e27 - Site Request Logs","e27s03 - Request logs tab on SiteDetailPage",""
"","","Add draining and stopped states to state machine","","","passed","","","e45 - Deploy — Zero-Downtime Drain","e45s01 - Graceful connection draining on deployment switchover",""
"","","bigbase backup/restore CLI and POST /api/backup, /api/restore","","","passed","","","e20 - Platform Operations","e20s01 - Backup and restore CLI and API",""
"","","Connection string tool — pooled + direct endpoints","","","skipped","","","e59 - Native Feature Port — SQL-over-HTTP, Better Auth, MCP Migration Tools","e59s04 - MCP database migration tools — prepare, apply, describe, diff",""
"","","Create scripts/health-check.sh that curls /health and validates JSON; verify setup.sh idempotency (run twice)","","","passed","","","e24 - Wire Observability","e24s05 - Idempotent setup scripts",""
"","","POST /api/sites creates site from GitHub repo","","","passed","","","e15 - Sites — Deploy from GitHub Journey","e15s01 - GitHub App auth, repo listing, one-click deploy",""
"","","Add fuzz target for storage.sanitizeFilename in tests/bench/fuzz_storage_test.go","","","passed","","","e21 - Testing and Quality Hardening","e21s05 - Race detection and fuzz targets",""
"","","Derive cache key from repo + branch + lockfile hash (package-lock.json, yarn.lock, go.sum)","","","passed","","","e42 - Deploy — Build Cache","e42s01 - Cache key derivation and storage",""
"","","Per-site usage metrics","","","skipped","","","e62 - Admin — Usage Dashboard","e62s01 - Usage metrics aggregation backend",""
"","","Register list_repos tool — list git repos available for deployment","","","passed","","","e38 - MCP Server — Agent-Native Platform Education","e38s03 - Deploy Workflow Tools — repo listing, deploy trigger, status, logs",""
"","","Write E2E sites test — list sites, navigate to create flow","","","passed","","","e21 - Testing and Quality Hardening","e21s01 - Playwright E2E suite",""
"","","Add fuzz target for auth.hashPassword in tests/bench/fuzz_auth_test.go","","","passed","","","e21 - Testing and Quality Hardening","e21s05 - Race detection and fuzz targets",""
"","","Register get_code_example tool — framework-specific integration snippets","","","passed","","","e38 - MCP Server — Agent-Native Platform Education","e38s02 - Platform Knowledge Tools — service catalog, docs, code examples",""
"","","Implement HTTP/SSE transport — hosted at mcp.bigbase.click","","","passed","","","e38 - MCP Server — Agent-Native Platform Education","e38s01 - MCP Server Foundation — stdio + HTTP transport, tools registry",""
"","","Verified test PR #37 receives PR-Agent review with DeepSeek","","","skipped","","","e55 - DX — Automated PR Code Review via PR-Agent + DeepSeek","e55s03 - Validate end-to-end: open test PR and confirm review appears",""
"","","CSP, HSTS, X-Frame-Options, X-Content-Type-Options, Referrer-Policy","","","passed","","","e19 - Security Hardening","e19s05 - Security headers middleware",""
"","","Branch lifecycle — list, switch, delete","","","skipped","","","e59 - Native Feature Port — SQL-over-HTTP, Better Auth, MCP Migration Tools","e59s02 - Database branching — CREATE DATABASE WITH TEMPLATE per project",""
"","","GET /api/cici/runs lists pipeline history","","","passed","","","e09 - CI/CD — Pipelines & Workflows","e09s01 - Pipeline/workflow engine with git push triggers",""
"","","Deprecate old BuildLogs — remove export, clean up index","","","passed","","","e39 - Deploy — Streaming Build Logs & State Machine","e39s03 - Terminal-style live log viewer in admin UI",""
"","","Integrate ACME client for automatic certificate provisioning","","","passed","","","e46 - Infra — Custom Domains & Auto SSL","e46s02 - Auto SSL via Let's Encrypt (ACME)",""
"","","First-user bootstrap — first user auto-admin, subsequent users default to user role","","","skipped","","","e65 - Multi-User Platform — Admin panel, role switching, friend invites","e65s03 - Role Switching — enter as admin or user, per-user workspaces",""
"","","components/deploy/state_machine.go — define DeploymentState type + stateMachine with valid transitions","","","passed","","","e39 - Deploy — Streaming Build Logs & State Machine","e39s02 - Deployment state machine — pending -> building -> deploying -> running/failed",""
"","","Type system with validation and indexing","","","skipped","","","e63 - Admin — Collection Schema Designer","e63s01 - Schema definition CRUD and storage",""
"","","GET /api/monitoring/events SSE and","","","passed","","","e22 - Developer Experience","e22s03 - Event Bus visualizer",""
"","","POST /api/functions/:id/run executes function","","","passed","","","e10 - Functions — Serverless JS Runtime","e10s01 - JavaScript function CRUD and execution via goja",""
"","","Rollback history timeline on site detail page","","","passed","","","e44 - Deploy — One-Click Rollback","e44s02 - Admin UI — rollback button and history",""
"","","Enhance admin UI status timeline — animations, polling, Live badge","","","passed","","","e39 - Deploy — Streaming Build Logs & State Machine","e39s02 - Deployment state machine — pending -> building -> deploying -> running/failed",""
"","","Create .github/workflows/pr-review.yaml with DeepSeek API","","","skipped","","","e55 - DX — Automated PR Code Review via PR-Agent + DeepSeek","e55s01 - Add PR-Agent GitHub Action workflow with DeepSeek",""
"","","POST /api/functions creates JS function","","","passed","","","e10 - Functions — Serverless JS Runtime","e10s01 - JavaScript function CRUD and execution via goja",""
"","","Step-by-step tutorial on admin UI","","","passed","","","e22 - Developer Experience","e22s05 - Interactive tutorial overlay",""
"","","UI: per-site Cache tab on SiteDetailPage","","","passed","","","e42 - Deploy — Build Cache","e42s02 - Admin UI — cache management",""
"","","Create custom_domains table and CRUD API","","","passed","","","e46 - Infra — Custom Domains & Auto SSL","e46s01 - Custom domain mapping and verification",""
"","","Extract shared DBer interface into kernel/dber.go","","","passed","","","e18 - Multi-DB Support (PostgreSQL)","e18s01 - Extract shared DBer interface",""
"","","Invite by email with roles and accept-invite flow","","","passed","","","e23 - Multi-Tenancy and Organizations","e23s02 - Team membership and invitations",""
"","","Extend /health with per-component status map including name, version, running, deps, hooks for each","","","passed","","","e24 - Wire Observability","e24s03 - Per-component health",""
"","","POST /api/auth/login returns JWT","","","passed","","","e04 - Auth — Register, Login, JWT","e04s01 - Email/password register and login with JWT",""
"","","CONVENTIONS.md and AGENTS.md present","","","passed","","","e16 - Developer Onboarding Journey","e16s01 - Onboarding flow: signup → create project → deploy sample",""
"","","Terminal/Log viewer component — real-time streaming logs","","","skipped","","","e56 - UI Refactor — Console Redesign & Component Library (Evolved v2)","e56s07 - Data Visualization & Editor Components — Charts, Code Editor, Terminal",""
"","","Admin UI page — list all users with org, role, last login, deployment count","","","skipped","","","e65 - Multi-User Platform — Admin panel, role switching, friend invites","e65s01 - Admin User Management Dashboard",""
"","","Schedule loop: execute functions with trigger=schedule according to their schedule field (cron syntax via robfig/cron)","","","passed","","","e30 - Backend for Bots & Integrations","e30s01 - Functions Runtime — fetch, db, request context, env, schedule",""
"","","nextBackoff(attempt) = jitter(min(cap, base*factor^attempt)); base 1s, factor 2, cap 60s; full jitter","","","skipped","","","e53 - Deploy — Process Supervisor (Runner/Instance seam)","e53s02 - Restart policy — pure nextBackoff + isCrashLooping (clock-injected)",""
"","","Crash-loop trip: status→failed, UnregisterDeploymentHost(host), emit deploy.crash_looped with remediation hint","","","skipped","","","e53 - Deploy — Process Supervisor (Runner/Instance seam)","e53s03 - Supervisor restart loop — crash → respawn; crash-loop → failed + de-register + event",""
"","","GET /api/orgs/:id/usage with admin UI charts","","","passed","","","e23 - Multi-Tenancy and Organizations","e23s05 - Usage tracking per org",""
"","","Add DEEPSEEK_API_KEY secret to GitHub repo","","","skipped","","","e55 - DX — Automated PR Code Review via PR-Agent + DeepSeek","e55s01 - Add PR-Agent GitHub Action workflow with DeepSeek",""
"","","Add 'Security Headers' section to site settings","","","skipped","","","e61 - Proxy — Configurable CSP Headers","e61s02 - Admin UI — CSP policy builder",""
"","","Confirm go test -race passes for entire project","","","passed","","","e21 - Testing and Quality Hardening","e21s05 - Race detection and fuzz targets",""
"","","Per-site usage view","","","skipped","","","e62 - Admin — Usage Dashboard","e62s02 - Usage dashboard UI",""
"","","Wire coverage gate (≥80%) into preflight as npm run preflight:coverage, exclude vendored ui/node_modules","","","passed","","","e21 - Testing and Quality Hardening","e21s04 - Coverage gates",""
"","","Tree/Outline component — hierarchical data (schema browser, file tree)","","","skipped","","","e56 - UI Refactor — Console Redesign & Component Library (Evolved v2)","e56s07 - Data Visualization & Editor Components — Charts, Code Editor, Terminal",""
"","","Register in kernel — component discovery + lifecycle hooks","","","passed","","","e38 - MCP Server — Agent-Native Platform Education","e38s01 - MCP Server Foundation — stdio + HTTP transport, tools registry",""
"","","CPU/memory charts, disk gauge, network sparkline on MonitoringPage","","","passed","","","e25 - Hardware Monitoring","e25s03 - Monitoring page charts",""
"","","Inject `db` binding — `db.collection(name).create(data)`, `.list()`, `.get(id)`, `.update(id, data)`, `.delete(id)` — reusing api component DBer","","","passed","","","e30 - Backend for Bots & Integrations","e30s01 - Functions Runtime — fetch, db, request context, env, schedule",""
"","","Inject env vars into build and runtime environments","","","passed","","","e41 - Deploy — Environment Variables UI","e41s01 - Backend CRUD for site-scoped environment variables",""
"","","Field editor with drag-and-drop reordering","","","skipped","","","e63 - Admin — Collection Schema Designer","e63s02 - Visual schema editor in admin UI",""
"","","Admin UI: update SiteDetailPage test for new statuses","","","passed","","","e45 - Deploy — Zero-Downtime Drain","e45s02 - Proxy integration — smooth traffic migration",""
"","","Collection list and record browser","","","passed","","","e05 - Admin UI — Dashboard","e05s01 - SPA admin dashboard with collection browser",""
"","","Admin UI — preview environment management","","","skipped","","","e64 - Deploy — Preview Environments","e64s02 - Preview lifecycle management",""
"","","db.Migrate with up/down, version tracking, rollback","","","passed","","","e18 - Multi-DB Support (PostgreSQL)","e18s05 - Versioned migration system",""
"","","Write tests for kernel.eventbus.Emit (0%), kernel.eventbus.Subscribe (44%)","","","passed","","","e21 - Testing and Quality Hardening","e21s04 - Coverage gates",""
"","","Project selector — header dropdown + useProjectScope hook","","","skipped","","","e58 - Project Scoping — Admin UI","e58s01 - Admin UI — project-scoped routing, selector, sidebar, dashboard, settings",""
"","","Write tests for deploy.startApp (0% coverage) with mock server","","","passed","","","e21 - Testing and Quality Hardening","e21s04 - Coverage gates",""
"","","Scope results to the caller's org: reject queries whose target tables carry an org_id column unless an org filter is enforced; simplest concrete form — wrap the user query as SELECT * FROM (<q>) WHERE org_id = ? when the result set exposes org_id, else allow only sqlite_master/PRAGMA introspection.
","","","passed","","","e29 - Security Vulnerability Fixes (2026-06 audit)","e29s03 - Restrict /api/sql to admin and scope to caller's org",""
"","","WCAG 2.1 AA compliance verification","","","skipped","","","e56 - UI Refactor — Console Redesign & Component Library (Evolved v2)","e56s05 - Accessibility & Responsive Design Audit",""
"","","Two-zone sidebar — project zone vs global zone","","","skipped","","","e58 - Project Scoping — Admin UI","e58s01 - Admin UI — project-scoped routing, selector, sidebar, dashboard, settings",""
"","","Inject newrelic.NewContext into proxy request handler chain","","","skipped","","","e54 - New Relic Integration — Application and Server Monitoring","e54s02 - Instrument HTTP Proxy Request Tracing",""
"","","Test: ConnectionDrain — drain timeout, smooth transition, force-kill fallback","","","passed","","","e45 - Deploy — Zero-Downtime Drain","e45s01 - Graceful connection draining on deployment switchover",""
"","","Add --log-level flag to serve command (debug|info|warn|error) and wire into slog.JSONHandler level","","","passed","","","e24 - Wire Observability","e24s01 - Standardize structured logging",""
"","","Select, Textarea, Checkbox, Radio components","","","skipped","","","e56 - UI Refactor — Console Redesign & Component Library (Evolved v2)","e56s06 - Extended Component Library — Table, Form Controls, Dialogs",""
"","","Restore cache at build start, save at build end","","","passed","","","e42 - Deploy — Build Cache","e42s01 - Cache key derivation and storage",""
"","","Add bigbase init command that detects framework and writes bigbase.yaml","","","passed","","","e40 - Deploy — App Manifest (bigbase.yaml)","e40s02 - bigbase init CLI — generate default manifest for detected framework",""
"","","Scaffold components/mcp/ — Go module using github.com/modelcontextprotocol/go-sdk (matching github-mcp-server pattern)","","","passed","","","e38 - MCP Server — Agent-Native Platform Education","e38s01 - MCP Server Foundation — stdio + HTTP transport, tools registry",""
"","","UI: global Build Cache panel on DeployPage","","","passed","","","e42 - Deploy — Build Cache","e42s02 - Admin UI — cache management",""
"","","Configure PR-Agent with BigBase-specific reviewer instructions, DeepSeek V4 Pro model","","","skipped","","","e55 - DX — Automated PR Code Review via PR-Agent + DeepSeek","e55s02 - Add .pr_agent.toml config tuned for BigBase conventions",""
"","","Register deploy_site tool — trigger a deployment from a repo+branch","","","passed","","","e38 - MCP Server — Agent-Native Platform Education","e38s03 - Deploy Workflow Tools — repo listing, deploy trigger, status, logs",""
"","","TypeScript client: @bigbase/sql package with tagged template API","","","skipped","","","e59 - Native Feature Port — SQL-over-HTTP, Better Auth, MCP Migration Tools","e59s01 - @bigbase/sql — HTTP SQL transport with tagged template literals",""
"","","Implement drainDeployment() — graceful SIGTERM + timeout + force-kill","","","passed","","","e45 - Deploy — Zero-Downtime Drain","e45s01 - Graceful connection draining on deployment switchover",""
"","","New Relic MCP server config for real-time monitoring queries","","","skipped","","","e54 - New Relic Integration — Application and Server Monitoring","e54s04 - VPS Infrastructure Agent + MCP Access",""
"","","triggerDeploy builds a Spec and calls Supervisor.Run for both static and process apps","","","skipped","","","e53 - Deploy — Process Supervisor (Runner/Instance seam)","e53s04 - Unify boot paths — triggerDeploy and resume both funnel through Supervisor.Run(spec)",""
