"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","","Backend: branch creation via Postgres CREATE DATABASE WITH TEMPLATE","","","skipped","","","e59 - Native Feature Port — SQL-over-HTTP, Better Auth, MCP Migration Tools","e59s02 - Database branching — CREATE DATABASE WITH TEMPLATE per project",""
"","","Aggregate platform-wide usage metrics","","","skipped","","","e62 - Admin — Usage Dashboard","e62s01 - Usage metrics aggregation backend",""
"","","Terminal/Log viewer component — real-time streaming logs","","","skipped","","","e56 - UI Refactor — Console Redesign & Component Library (Evolved v2)","e56s07 - Data Visualization & Editor Components — Charts, Code Editor, Terminal",""
"","","User workspace — scoped repos and deployments per user/org","","","skipped","","","e65 - Multi-User Platform — Admin panel, role switching, friend invites","e65s03 - Role Switching — enter as admin or user, per-user workspaces",""
"","","db.Migrate with up/down, version tracking, rollback","","","passed","","","e18 - Multi-DB Support (PostgreSQL)","e18s05 - Versioned migration system",""
"","","Integration test — full lifecycle + restart cycle","","","passed","","","e39 - Deploy — Streaming Build Logs & State Machine","e39s02 - Deployment state machine — pending -> building -> deploying -> running/failed",""
"","","Add WebSocket endpoint GET /api/deployments/:id/logs/stream that streams build log lines in real-time as the build progresses","","","passed","","","e39 - Deploy — Streaming Build Logs & State Machine","e39s01 - Real-time log streaming — WebSocket endpoint for build logs",""
"","","Audit log for secret access and changes","","","skipped","","","e60 - Deploy — Secrets Management","e60s02 - Secrets UI in admin panel",""
"","","Step-by-step tutorial on admin UI","","","passed","","","e22 - Developer Experience","e22s05 - Interactive tutorial overlay",""
"","","Backend: POST /api/projects/:projectId/sql — execute parameterized SQL","","","skipped","","","e59 - Native Feature Port — SQL-over-HTTP, Better Auth, MCP Migration Tools","e59s01 - @bigbase/sql — HTTP SQL transport with tagged template literals",""
"","","Create benchmark for kernel.EventBus Emit/Subscribe with 10k events in tests/bench/bench_eventbus_test.go","","","passed","","","e21 - Testing and Quality Hardening","e21s03 - Performance benchmarks",""
"","","Add ?filter= operator support: eq (default), gt, gte, lt, lte, ne, like","","","passed","","","e30 - Backend for Bots & Integrations","e30s03 - Collections API — filter and sort",""
"","","Admin UI: add draining/stopped to status timeline","","","passed","","","e45 - Deploy — Zero-Downtime Drain","e45s02 - Proxy integration — smooth traffic migration",""
"","","Add build/ check in resumeCandidates for SvelteKit static resume","","","passed","","","e37 - SvelteKit Deployment — static (adapter-static) & SSR (adapter-node)","e37s01 - SvelteKit static and SSR deployment from git repos",""
"","","GET /health returns component status","","","passed","","","e14 - Monitoring — Metrics, Logs, Alerts, Health","e14s01 - Health endpoint, structured logs, metrics dashboard",""
"","","Inject newrelic.NewContext into proxy request handler chain","","","skipped","","","e54 - New Relic Integration — Application and Server Monitoring","e54s02 - Instrument HTTP Proxy Request Tracing",""
"","","POST /api/auth/register creates user and returns JWT","","","passed","","","e04 - Auth — Register, Login, JWT","e04s01 - Email/password register and login with JWT",""
"","","CPU/memory charts, disk gauge, network sparkline on MonitoringPage","","","passed","","","e25 - Hardware Monitoring","e25s03 - Monitoring page charts",""
"","","Integrate drain into runDeployment lifecycle","","","passed","","","e45 - Deploy — Zero-Downtime Drain","e45s01 - Graceful connection draining on deployment switchover",""
"","","Add draining and stopped states to state machine","","","passed","","","e45 - Deploy — Zero-Downtime Drain","e45s01 - Graceful connection draining on deployment switchover",""
"","","Add per-site Content-Security-Policy header generation to the proxy","","","skipped","","","e61 - Proxy — Configurable CSP Headers","e61s01 - CSP header generation with per-site configuration",""
"","","Inject env vars into build and runtime environments","","","passed","","","e41 - Deploy — Environment Variables UI","e41s01 - Backend CRUD for site-scoped environment variables",""
"","","DetectAppType identifies Go/Node/Python/Static","","","passed","","","e13 - Deploy — Build & Run Web Apps","e13s01 - Web app build and deployment from git repos",""
"","","Install @playwright/test and configure playwright.config.ts with chromium only","","","passed","","","e21 - Testing and Quality Hardening","e21s01 - Playwright E2E suite",""
"","","Add a Delete column to the deployments table in SiteDetailPage.tsx. Each row gets a small ""Delete"" Button (variant=""ghost"", size=""sm"") that is disabled (and shows a tooltip ""Build in progress"") when d.status is pending or building. On click, show an inline confirmation row or window.confirm dialog asking ""Delete deployment from [date]? This cannot be undone."" On confirm, call DELETE /api/deployments/{d.id}, then reload the deployments list. Show a brief error message if the request fails.
","","","passed","","","e28 - Delete Deployment","e28s02 - Delete button with confirmation in SiteDetailPage deployments table",""
"","","CSP, HSTS, X-Frame-Options, X-Content-Type-Options, Referrer-Policy","","","passed","","","e19 - Security Hardening","e19s05 - Security headers middleware",""
"","","Refactor packages/auth-astro/ to match @danielvm/neon-astro-auth pattern","","","skipped","","","e59 - Native Feature Port — SQL-over-HTTP, Better Auth, MCP Migration Tools","e59s05 - Astro SDK refactor — middleware, route handler, client pattern",""
"","","Forgot-password and reset-password with 1-hour token","","","passed","","","e19 - Security Hardening","e19s03 - Password reset flow",""
"","","Create TerminalLogViewer and replace BuildLogs in SiteDetailPage","","","passed","","","e39 - Deploy — Streaming Build Logs & State Machine","e39s03 - Terminal-style live log viewer in admin UI",""
"","","Pin to pragent/pr-agent:0.36.0-github_action for stability","","","skipped","","","e55 - DX — Automated PR Code Review via PR-Agent + DeepSeek","e55s01 - Add PR-Agent GitHub Action workflow with DeepSeek",""
"","","Add bigbase init command that detects framework and writes bigbase.yaml","","","passed","","","e40 - Deploy — App Manifest (bigbase.yaml)","e40s02 - bigbase init CLI — generate default manifest for detected framework",""
"","","Create site_request_logs table in SQLite; write one row per proxied HTTP request with site_id, method, path, status, duration_ms, timestamp; auto-prune rows older than 7 days","","","passed","","","e27 - Site Request Logs","e27s01 - Request log schema and storage",""
"","","Write E2E login flow test — register user, login, verify JWT cookie","","","passed","","","e21 - Testing and Quality Hardening","e21s01 - Playwright E2E suite",""
"","","Plugin support — email OTP, magic links, anonymous sessions","","","skipped","","","e59 - Native Feature Port — SQL-over-HTTP, Better Auth, MCP Migration Tools","e59s03 - Better Auth backend engine — adapter for BigBase auth endpoints",""
"","","GET / renders landing page","","","passed","","","e02 - Proxy + Landing Page","e02s01 - HTTP proxy with routing and landing page",""
"","","POST /api/git/repos creates bare repo","","","passed","","","e07 - Git + Commercial Landing Page","e07s01 - Bare git repo management with SSH",""
"","","Proxy routing for custom domains — map domain to site deployment","","","passed","","","e46 - Infra — Custom Domains & Auto SSL","e46s01 - Custom domain mapping and verification",""
"","","Configurable alert rules and admin UI configuration","","","passed","","","e25 - Hardware Monitoring","e25s05 - Alerting rules",""
"","","Add --manifest flag to deploy command to use a specific manifest path","","","passed","","","e40 - Deploy — App Manifest (bigbase.yaml)","e40s02 - bigbase init CLI — generate default manifest for detected framework",""
"","","WCAG 2.1 AA compliance verification","","","skipped","","","e56 - UI Refactor — Console Redesign & Component Library (Evolved v2)","e56s05 - Accessibility & Responsive Design Audit",""
"","","Add 'Schema Designer' page to admin dashboard","","","skipped","","","e63 - Admin — Collection Schema Designer","e63s02 - Visual schema editor in admin UI",""
"","","Wire E2E into preflight as optional lane (npm run test:e2e)","","","passed","","","e21 - Testing and Quality Hardening","e21s01 - Playwright E2E suite",""
"","","In handleUsers (~523): read role via UserRoleFromContext; if != admin return 403 {\""error\"":\""forbidden\""} before querying. When org isolation is live, scope the SELECT to the caller's org.
","","","passed","","","e29 - Security Vulnerability Fixes (2026-06 audit)","e29s04 - Gate GET /api/auth/users on admin role",""
"","","Add Organization struct + DB operations (CreateOrg, GetOrg, ListOrgs, UpdateOrg, DeleteOrg) with slug uniqueness and owner validation","","","passed","","","e23 - Multi-Tenancy and Organizations","e23s01 - Organization CRUD",""
"","","GitHub App OAuth flow for repo access","","","passed","","","e15 - Sites — Deploy from GitHub Journey","e15s01 - GitHub App auth, repo listing, one-click deploy",""
"","","Export design tokens from Evolved v2 spec — colors, spacing, typography, shadows","","","skipped","","","e56 - UI Refactor — Console Redesign & Component Library (Evolved v2)","e56s01 - Design Tokens & Theme System",""
"","","Add .github/PULL_REQUEST_TEMPLATE.md aligned with conventional commits","","","skipped","","","e55 - DX — Automated PR Code Review via PR-Agent + DeepSeek","e55s02 - Add .pr_agent.toml config tuned for BigBase conventions",""
"","","Build ThemeContext + ThemeProvider React component","","","skipped","","","e56 - UI Refactor — Console Redesign & Component Library (Evolved v2)","e56s01 - Design Tokens & Theme System",""
"","","Accept invite page — token validation, register or login, auto-join org","","","skipped","","","e65 - Multi-User Platform — Admin panel, role switching, friend invites","e65s02 - Friend Invitation Flow — email invite, accept, onboard",""
"","","Define bigbase.yaml schema with fields for build_command, start_command, port, env, framework, publish_dir","","","passed","","","e40 - Deploy — App Manifest (bigbase.yaml)","e40s01 - Manifest parsing — detect bigbase.yaml in repo root, extract config",""
"","","Add default org migration for existing users (backfill); wire org routes in main.go proxy registration","","","passed","","","e23 - Multi-Tenancy and Organizations","e23s01 - Organization CRUD",""
"","","First-user bootstrap — first user auto-admin, subsequent users default to user role","","","skipped","","","e65 - Multi-User Platform — Admin panel, role switching, friend invites","e65s03 - Role Switching — enter as admin or user, per-user workspaces",""
"","","GET /api/monitoring/metrics/stream SSE every 5s","","","passed","","","e25 - Hardware Monitoring","e25s02 - Real-time metrics SSE",""
"","","Project context middleware — inject project_id into request context","","","skipped","","","e57 - Architecture — Project Scoping (DB + Auth + Sites container)","e57s01 - Projects table — backend CRUD + context resolution",""
"","","Add --log-level flag to serve command (debug|info|warn|error) and wire into slog.JSONHandler level","","","passed","","","e24 - Wire Observability","e24s01 - Standardize structured logging",""
"","","Explicit Stop(grace) is distinguished from a crash — Supervisor does not respawn after an intentional stop","","","skipped","","","e53 - Deploy — Process Supervisor (Runner/Instance seam)","e53s03 - Supervisor restart loop — crash → respawn; crash-loop → failed + de-register + event",""
"","","POST /api/collections/:name creates records","","","passed","","","e03 - DB + Auto API","e03s01 - SQLite-backed auto CRUD collections API",""
"","","POST /api/scaffold/db, repo, function endpoints","","","passed","","","e22 - Developer Experience","e22s02 - 1-click scaffolding API",""
"","","Connection string tool — pooled + direct endpoints","","","skipped","","","e59 - Native Feature Port — SQL-over-HTTP, Better Auth, MCP Migration Tools","e59s04 - MCP database migration tools — prepare, apply, describe, diff",""
"","","Regression guard — existing dist/ detection still works","","","passed","","","e37 - SvelteKit Deployment — static (adapter-static) & SSR (adapter-node)","e37s01 - SvelteKit static and SSR deployment from git repos",""
"","","Integrate manifest into deploy flow — check bigbase.yaml before falling back to auto-detection","","","passed","","","e40 - Deploy — App Manifest (bigbase.yaml)","e40s01 - Manifest parsing — detect bigbase.yaml in repo root, extract config",""
"","","Dashboard checklist card with progress tracking","","","passed","","","e22 - Developer Experience","e22s01 - Onboarding checklist UI",""
"","","GET /api/monitoring/processes for BigBase and child processes","","","passed","","","e25 - Hardware Monitoring","e25s04 - Process-level monitoring",""
"","","Create collection_schemas table and API for schema CRUD","","","skipped","","","e63 - Admin — Collection Schema Designer","e63s01 - Schema definition CRUD and storage",""
"","","Set user role — promote/demote between admin and user from admin panel","","","skipped","","","e65 - Multi-User Platform — Admin panel, role switching, friend invites","e65s01 - Admin User Management Dashboard",""
"","","In auth.Middleware (~290) add ctx = WithValue(ctx, ctxOrgID, claims.OrgID), and export auth.OrgIDFromContext(ctx)(int64,bool). Add ctxOrgID contextKey.
","","","passed","","","e29 - Security Vulnerability Fixes (2026-06 audit)","e29s02 - Wire org-ID into request context (activate dead multi-tenant isolation)",""
"","","UI: global Build Cache panel on DeployPage","","","passed","","","e42 - Deploy — Build Cache","e42s02 - Admin UI — cache management",""
"","","components/deploy/state_machine.go — define DeploymentState type + stateMachine with valid transitions","","","passed","","","e39 - Deploy — Streaming Build Logs & State Machine","e39s02 - Deployment state machine — pending -> building -> deploying -> running/failed",""
"","","Admin ↔ User view toggle — switch perspective in UI without re-login","","","skipped","","","e65 - Multi-User Platform — Admin panel, role switching, friend invites","e65s03 - Role Switching — enter as admin or user, per-user workspaces",""
"","","New Relic MCP server config for real-time monitoring queries","","","skipped","","","e54 - New Relic Integration — Application and Server Monitoring","e54s04 - VPS Infrastructure Agent + MCP Access",""
"","","React 19 + Vite SPA served at /admin/","","","passed","","","e05 - Admin UI — Dashboard","e05s01 - SPA admin dashboard with collection browser",""
"","","Schedule loop: execute functions with trigger=schedule according to their schedule field (cron syntax via robfig/cron)","","","passed","","","e30 - Backend for Bots & Integrations","e30s01 - Functions Runtime — fetch, db, request context, env, schedule",""
"","","Write E2E smoke test — server health check returns 200","","","passed","","","e21 - Testing and Quality Hardening","e21s01 - Playwright E2E suite",""
"","","Admin UI — preview environment management","","","skipped","","","e64 - Deploy — Preview Environments","e64s02 - Preview lifecycle management",""
"","","Grid + Modal base components","","","skipped","","","e56 - UI Refactor — Console Redesign & Component Library (Evolved v2)","e56s03 - Layout Components — Header, Sidebar, Navigation",""
"","","Add build/ check after dist/ in runDeployment post-build block (AppNode → AppStatic switch)","","","passed","","","e37 - SvelteKit Deployment — static (adapter-static) & SSR (adapter-node)","e37s01 - SvelteKit static and SSR deployment from git repos",""
"","","Expose api role access: read role via a shared context. Add auth.RequireAdmin(next) middleware that 403s when UserRoleFromContext != admin; apply it to the /api/sql route in main.go. Reason for depth: reusable admin gate, mirrors existing handleUserByID role check.
","","","passed","","","e29 - Security Vulnerability Fixes (2026-06 audit)","e29s03 - Restrict /api/sql to admin and scope to caller's org",""
"","","Write tests for deploy.buildApp (44%), deploy.cloneAndCheckout (54%), deploy.appendDeployLogBlock (0%), deploy.deleteDeployLogs (0%)","","","passed","","","e21 - Testing and Quality Hardening","e21s04 - Coverage gates",""
"","","Event bus mutations broadcast to subscribers","","","passed","","","e11 - Realtime — WebSocket & Event Broadcast","e11s01 - WebSocket subscriptions with mutation event broadcasting",""
"","","Serve old build artifacts on rollback (no rebuild)","","","passed","","","e44 - Deploy — One-Click Rollback","e44s01 - Backend — rollback to previous successful deployment",""
"","","Bulk import/export env vars","","","passed","","","e41 - Deploy — Environment Variables UI","e41s02 - Admin UI — environment variables management page",""
"","","Add ?sort=field query param to GET /api/collections/:name — ASC/DESC via prefix","","","passed","","","e30 - Backend for Bots & Integrations","e30s03 - Collections API — filter and sort",""
"","","go run . version prints version string","","","passed","","","e01 - CLI — BigBase Breathes","e01s01 - CLI binary with version and help commands",""
"","","Existing safety-net tests unaffected — runner.go adds interface types only, no Deploy struct modifications","","","skipped","","","e53 - Deploy — Process Supervisor (Runner/Instance seam)","e53s01 - Runner/Instance/Spec seam + FakeRunner; existing fleet tests stay green",""
"","","Integration: callback with valid code but no/wrong state cookie returns 400 and sets NO token cookie (use existing googleVerifier stub pattern).
","","","passed","","","e29 - Security Vulnerability Fixes (2026-06 audit)","e29s01 - Fix OAuth state CSRF — validate state in Google callback",""
"","","Implement HTTP/SSE transport — hosted at mcp.bigbase.click","","","passed","","","e38 - MCP Server — Agent-Native Platform Education","e38s01 - MCP Server Foundation — stdio + HTTP transport, tools registry",""
"","","Register in kernel — component discovery + lifecycle hooks","","","passed","","","e38 - MCP Server — Agent-Native Platform Education","e38s01 - MCP Server Foundation — stdio + HTTP transport, tools registry",""
"","","In startApp(), capture cmd.Stdout and cmd.Stderr into ring buffers per site; expose last 200 lines via GET /api/sites/:id/runtime-logs; show in SiteDetailPage under a 'Runtime' sub-tab","","","passed","","","e27 - Site Request Logs","e27s04 - Capture stdout/stderr from running sites",""
"","","Register list_repos tool — list git repos available for deployment","","","passed","","","e38 - MCP Server — Agent-Native Platform Education","e38s03 - Deploy Workflow Tools — repo listing, deploy trigger, status, logs",""
"","","Add server instructions — teach the agent how to use the MCP effectively","","","passed","","","e38 - MCP Server — Agent-Native Platform Education","e38s02 - Platform Knowledge Tools — service catalog, docs, code examples",""
"","","Provider interface supports pluggable backends","","","passed","","","e12 - Messaging — Email, SMS, Push","e12s01 - Email/SMS/Push endpoints with provider interface",""
"","","Admin UI: add filter/sort inputs to collection list view","","","passed","","","e30 - Backend for Bots & Integrations","e30s03 - Collections API — filter and sort",""
"","","Chart components via Recharts — line, bar, area, pie","","","skipped","","","e56 - UI Refactor — Console Redesign & Component Library (Evolved v2)","e56s07 - Data Visualization & Editor Components — Charts, Code Editor, Terminal",""
"","","Add rollback table migration + API endpoint POST /api/sites/:id/rollback","","","passed","","","e44 - Deploy — One-Click Rollback","e44s01 - Backend — rollback to previous successful deployment",""
"","","Add 'Environment Variables' tab to SiteDetailPage","","","passed","","","e41 - Deploy — Environment Variables UI","e41s02 - Admin UI — environment variables management page",""
"","","Create contract test for /api/auth/register and /api/auth/login response shapes","","","passed","","","e21 - Testing and Quality Hardening","e21s02 - API contract tests",""
"","","Backend: cache management methods + HTTP endpoints in deploy component","","","passed","","","e42 - Deploy — Build Cache","e42s02 - Admin UI — cache management",""
"","","Integrate ACME client for automatic certificate provisioning","","","passed","","","e46 - Infra — Custom Domains & Auto SSL","e46s02 - Auto SSL via Let's Encrypt (ACME)",""
"","","DB component hooks — resolve database by project context","","","skipped","","","e57 - Architecture — Project Scoping (DB + Auth + Sites container)","e57s02 - Database isolation — per-project SQLite files and Postgres schemas",""
"","","CSP Report-URI / Report-To integration","","","skipped","","","e61 - Proxy — Configurable CSP Headers","e61s02 - Admin UI — CSP policy builder",""
"","","Register get_deploy_logs tool — stream or fetch build logs","","","passed","","","e38 - MCP Server — Agent-Native Platform Education","e38s03 - Deploy Workflow Tools — repo listing, deploy trigger, status, logs",""
"","","ws:// endpoint subscribes to collection mutations","","","passed","","","e11 - Realtime — WebSocket & Event Broadcast","e11s01 - WebSocket subscriptions with mutation event broadcasting",""
"","","Add DrainTimeout config and defer stopPreviousDeployments","","","passed","","","e45 - Deploy — Zero-Downtime Drain","e45s01 - Graceful connection draining on deployment switchover",""
"","","Add concurrent eventbus emit+subscribe race test in kernel/eventbus_test.go","","","passed","","","e21 - Testing and Quality Hardening","e21s05 - Race detection and fuzz targets",""
"","","Add POST /api/messaging/telegram endpoint — accepts {chat_id, text, parse_mode} and routes through WebhookProvider","","","passed","","","e30 - Backend for Bots & Integrations","e30s02 - Webhook/Telegram Messaging Provider",""
"","","Code/SQL editor component via Monaco","","","skipped","","","e56 - UI Refactor — Console Redesign & Component Library (Evolved v2)","e56s07 - Data Visualization & Editor Components — Charts, Code Editor, Terminal",""
"","","Pass request context (body, headers, query, method) into functions with trigger=http when invoked via POST /api/functions/:id/run","","","passed","","","e30 - Backend for Bots & Integrations","e30s01 - Functions Runtime — fetch, db, request context, env, schedule",""
"","","TransitionState() method — validated transition + DB persistence + lenient mode","","","passed","","","e39 - Deploy — Streaming Build Logs & State Machine","e39s02 - Deployment state machine — pending -> building -> deploying -> running/failed",""
"","","Project Settings page — name, DB config, Danger Zone","","","skipped","","","e58 - Project Scoping — Admin UI","e58s01 - Admin UI — project-scoped routing, selector, sidebar, dashboard, settings",""
"","","API-key path: in ResolveAPIKey flow set the resolved key's org_id into the same JWT-claims/context channel so programmatic access is equally scoped.
","","","passed","","","e29 - Security Vulnerability Fixes (2026-06 audit)","e29s02 - Wire org-ID into request context (activate dead multi-tenant isolation)",""
"","","X-Request-ID middleware in proxy: generate via crypto/rand hex, store in context, log as field","","","passed","","","e24 - Wire Observability","e24s02 - Distributed request ID",""
"","","POST /api/sites/:id/domains with DNS TXT verification and TLS","","","passed","","","e20 - Platform Operations","e20s04 - Custom domains for Sites",""
"","","ConfirmDialog component — confirmation pattern for destructive actions","","","skipped","","","e56 - UI Refactor — Console Redesign & Component Library (Evolved v2)","e56s06 - Extended Component Library — Table, Form Controls, Dialogs",""
"","","In handleGoogleOAuth (~599): after generateID(), set cookie oauth_state = signState(state, a.secret) with HttpOnly, Path=/, SameSite=Lax, Secure=(r.TLS!=nil), MaxAge=600; keep sending the raw state in the Google URL.
","","","passed","","","e29 - Security Vulnerability Fixes (2026-06 audit)","e29s01 - Fix OAuth state CSRF — validate state in Google callback",""
"","","components/webhooks with retry and exponential backoff","","","passed","","","e20 - Platform Operations","e20s05 - Outbound webhook system",""
"","","go run . serve starts the server","","","passed","","","e01 - CLI — BigBase Breathes","e01s01 - CLI binary with version and help commands",""
"","","Add WebSocket streaming support to useBuildLogs hook","","","passed","","","e39 - Deploy — Streaming Build Logs & State Machine","e39s03 - Terminal-style live log viewer in admin UI",""
"","","Create contract test for /api/deploy GET and POST response shapes","","","passed","","","e21 - Testing and Quality Hardening","e21s02 - API contract tests",""
"","","POST /api/functions/:id/run executes function","","","passed","","","e10 - Functions — Serverless JS Runtime","e10s01 - JavaScript function CRUD and execution via goja",""
"","","Write tests for github.handleConnect (0%), github.mirrorRepository (0%)","","","passed","","","e21 - Testing and Quality Hardening","e21s04 - Coverage gates",""
"","","GET /api/monitoring/events SSE and","","","passed","","","e22 - Developer Experience","e22s03 - Event Bus visualizer",""
"","","Table-driven isolation test in api: seed records for org A and org B; assert a ctx with org A's id cannot list/get/update/delete org B's record (list excludes them, get/update/delete return 403/404).
","","","passed","","","e29 - Security Vulnerability Fixes (2026-06 audit)","e29s02 - Wire org-ID into request context (activate dead multi-tenant isolation)",""
"","","Sidebar component — two-zone layout (global + project)","","","skipped","","","e56 - UI Refactor — Console Redesign & Component Library (Evolved v2)","e56s03 - Layout Components — Header, Sidebar, Navigation",""
"","","CRUD /api/env with AES-256-GCM at rest and admin UI editor","","","passed","","","e20 - Platform Operations","e20s03 - Environment variable management",""
"","","Table component — sorting, filtering, pagination, row actions","","","skipped","","","e56 - UI Refactor — Console Redesign & Component Library (Evolved v2)","e56s06 - Extended Component Library — Table, Form Controls, Dialogs",""
"","","Project selector — header dropdown + useProjectScope hook","","","skipped","","","e58 - Project Scoping — Admin UI","e58s01 - Admin UI — project-scoped routing, selector, sidebar, dashboard, settings",""
"","","Per-site usage metrics","","","skipped","","","e62 - Admin — Usage Dashboard","e62s01 - Usage metrics aggregation backend",""
"","","Supervisor.supervise: Spawn → register host → Wait → backoff → re-Spawn, driven by FakeRunner + FakeClock","","","skipped","","","e53 - Deploy — Process Supervisor (Runner/Instance seam)","e53s03 - Supervisor restart loop — crash → respawn; crash-loop → failed + de-register + event",""
"","","Enhance StreamLog component with terminal toolbar and ANSI colors","","","passed","","","e39 - Deploy — Streaming Build Logs & State Machine","e39s03 - Terminal-style live log viewer in admin UI",""
"","","Two-zone sidebar — project zone vs global zone","","","skipped","","","e58 - Project Scoping — Admin UI","e58s01 - Admin UI — project-scoped routing, selector, sidebar, dashboard, settings",""
"","","Resource APIs — resolve project scope for env vars, domains, cache","","","skipped","","","e57 - Architecture — Project Scoping (DB + Auth + Sites container)","e57s04 - Site → Project linkage — backfill, migration, and resource transfer",""
"","","POST /api/auth/login returns JWT","","","passed","","","e04 - Auth — Register, Login, JWT","e04s01 - Email/password register and login with JWT",""
"","","Create benchmark for storage.sanitizeFilename, storage.detectMIME in tests/bench/bench_storage_test.go","","","passed","","","e21 - Testing and Quality Hardening","e21s03 - Performance benchmarks",""
"","","/api/sql endpoint for raw queries","","","passed","","","e03 - DB + Auto API","e03s01 - SQLite-backed auto CRUD collections API",""
"","","Auto-deploy previews on git push to non-main branches","","","skipped","","","e64 - Deploy — Preview Environments","e64s01 - Branch-based preview deployments",""
"","","Storybook setup for token preview + theme switcher","","","skipped","","","e56 - UI Refactor — Console Redesign & Component Library (Evolved v2)","e56s01 - Design Tokens & Theme System",""
"","","GET /api/monitoring/metrics/prometheus — manual text format, export bigbase_* counters/gauges","","","passed","","","e24 - Wire Observability","e24s04 - Prometheus metrics export",""
"","","POST /api/sites creates site from GitHub repo","","","passed","","","e15 - Sites — Deploy from GitHub Journey","e15s01 - GitHub App auth, repo listing, one-click deploy",""
"","","Admin overview widget — total users, active this week, pending invites, deployments total","","","skipped","","","e65 - Multi-User Platform — Admin panel, role switching, friend invites","e65s01 - Admin User Management Dashboard",""
"","","Implement WebhookProvider — POST JSON payload to a configured URL, respecting Provider interface","","","passed","","","e30 - Backend for Bots & Integrations","e30s02 - Webhook/Telegram Messaging Provider",""
"","","Add ?filter=field=value query param to GET /api/collections/:name — use json_extract under the hood","","","passed","","","e30 - Backend for Bots & Integrations","e30s03 - Collections API — filter and sort",""
"","","Implement stdio transport — local agent use via pipe","","","passed","","","e38 - MCP Server — Agent-Native Platform Education","e38s01 - MCP Server Foundation — stdio + HTTP transport, tools registry",""
"","","POST /api/messaging/email sends email","","","passed","","","e12 - Messaging — Email, SMS, Push","e12s01 - Email/SMS/Push endpoints with provider interface",""
"","","Add --db-driver and --db-dsn flags; db.New selects driver","","","passed","","","e18 - Multi-DB Support (PostgreSQL)","e18s03 - Config-based driver selection",""
"","","Ensure SvelteKit SSR start command works via GetStartCommand","","","passed","","","e37 - SvelteKit Deployment — static (adapter-static) & SSR (adapter-node)","e37s01 - SvelteKit static and SSR deployment from git repos",""
"","","Register deploy_site tool — trigger a deployment from a repo+branch","","","passed","","","e38 - MCP Server — Agent-Native Platform Education","e38s03 - Deploy Workflow Tools — repo listing, deploy trigger, status, logs",""
"","","Select, Textarea, Checkbox, Radio components","","","skipped","","","e56 - UI Refactor — Console Redesign & Component Library (Evolved v2)","e56s06 - Extended Component Library — Table, Form Controls, Dialogs",""
"","","Migrate exports — drop-in replacement for existing @bigbase/auth-astro users","","","skipped","","","e59 - Native Feature Port — SQL-over-HTTP, Better Auth, MCP Migration Tools","e59s05 - Astro SDK refactor — middleware, route handler, client pattern",""
"","","Register list_services tool — return catalog of BigBase services with capabilities and status","","","passed","","","e38 - MCP Server — Agent-Native Platform Education","e38s02 - Platform Knowledge Tools — service catalog, docs, code examples",""
"","","Pending invites list — resend, revoke from admin panel","","","skipped","","","e65 - Multi-User Platform — Admin panel, role switching, friend invites","e65s02 - Friend Invitation Flow — email invite, accept, onboard",""
"","","org_id scoping on all resources; cross-org returns 403","","","passed","","","e23 - Multi-Tenancy and Organizations","e23s03 - Resource isolation",""
"","","Button component — variants, sizes, states, icons","","","skipped","","","e56 - UI Refactor — Console Redesign & Component Library (Evolved v2)","e56s02 - Core Component Library — Button, Input, Card, Badge",""
"","","Project Dashboard page — connection string, stats, quick actions","","","skipped","","","e58 - Project Scoping — Admin UI","e58s01 - Admin UI — project-scoped routing, selector, sidebar, dashboard, settings",""
"","","Scope results to the caller's org: reject queries whose target tables carry an org_id column unless an org filter is enforced; simplest concrete form — wrap the user query as SELECT * FROM (<q>) WHERE org_id = ? when the result set exposes org_id, else allow only sqlite_master/PRAGMA introspection.
","","","passed","","","e29 - Security Vulnerability Fixes (2026-06 audit)","e29s03 - Restrict /api/sql to admin and scope to caller's org",""
"","","Implement PostgreSQL driver in components/db/postgres.go","","","passed","","","e18 - Multi-DB Support (PostgreSQL)","e18s02 - PostgreSQL driver",""
"","","Page layout template — Header + Sidebar + Main content","","","skipped","","","e56 - UI Refactor — Console Redesign & Component Library (Evolved v2)","e56s04 - Console Page Templates & Integration",""
"","","Wire coverage gate (≥80%) into preflight as npm run preflight:coverage, exclude vendored ui/node_modules","","","passed","","","e21 - Testing and Quality Hardening","e21s04 - Coverage gates",""
"","","Add 'Security Headers' section to site settings","","","skipped","","","e61 - Proxy — Configurable CSP Headers","e61s02 - Admin UI — CSP policy builder",""
"","","resumeCandidates builds Specs from running rows and calls Supervisor.Run; host guaranteed registered on resume","","","skipped","","","e53 - Deploy — Process Supervisor (Runner/Instance seam)","e53s04 - Unify boot paths — triggerDeploy and resume both funnel through Supervisor.Run(spec)",""
